,X,Y
0,159,9446.5
1,1174,4116.3
2,129,1703.41
3,1968,10885.45
4,1975,6610.57
5,1962,4117.33
6,577,6974.21
7,734,13982.15
8,1309,3008.4
9,157,9365.46
10,1069,14377.15
11,1886,8898.22
12,1202,11723.71
13,1642,13845.48
14,595,8567.14
15,1555,14603.36
16,482,5968.14
17,1957,12618.17
18,1829,7998.27
19,317,178.04
20,1242,6842.29
21,421,14053.09
22,1363,8121.03
23,490,12114.41
24,578,14772.14
25,397,9767.11
26,1769,11419.87
27,273,12860.0
28,1906,5104.1
29,1316,5652.84
30,814,5103.23
31,1486,6125.84
32,1562,7709.3
33,1551,9620.33
34,939,8373.64
35,1277,8580.67
36,1711,3469.24
37,529,4071.92
38,467,8101.42
39,1977,1201.9
40,1871,3397.18
41,142,12749.67
42,589,5491.03
43,1001,14035.09
44,749,13669.47
45,303,2248.37
46,1707,13627.84
47,1904,6772.22
48,1765,5814.25
49,1467,6212.62
50,1685,7515.36
51,1519,3277.43
52,1867,8461.54
53,1140,11921.54
54,1509,12775.95
55,986,2650.68
56,531,6515.89
57,1757,10335.15
58,201,3175.44
59,1195,8622.89
60,1285,2577.6
61,1735,11019.32
62,1988,12610.78
63,1977,65.29
64,1392,12747.53
65,1840,6118.38
66,1525,11937.35
67,661,2038.07
68,1189,455.42
69,1635,8163.61
70,1392,4575.82
71,540,11044.19
72,1420,14291.17
73,553,11554.89
74,1549,8181.31
75,749,10299.35
76,657,9816.93
77,1930,8732.97
78,1839,2644.58
79,730,1604.32
80,1863,14251.83
81,318,8865.81
82,1998,8806.34
83,1188,819.56
84,1448,4237.42
85,288,14951.9
86,1145,13139.02
87,215,13705.07
88,1426,5927.16
89,1442,9567.93
90,256,5536.65
91,523,11723.45
92,851,10619.08
93,522,482.51
94,580,1125.84
95,1426,11501.69
96,135,4623.85
97,1579,12062.01
98,765,6518.28
99,636,204.09
100,849,9392.5
101,1009,4629.61
102,1946,4127.59
103,176,7367.45
104,1868,8933.64
105,1321,9569.06
106,1652,7028.46
107,1390,4023.35
108,1592,5246.16
109,753,795.96
110,1907,12805.84
111,498,10839.48
112,1089,11715.52
113,1622,3590.32
114,819,4665.45
115,1709,4458.67
116,330,1344.66
117,1688,1160.44
118,1687,10685.92
119,1775,7732.19
120,1712,10166.64
121,560,7563.66
122,1523,6237.16
123,1282,11321.17
124,1607,9629.19
125,701,14007.39
126,752,9840.0
127,1437,3574.2
128,1297,6673.88
129,1237,4215.82
130,710,11689.24
131,1024,12690.88
132,413,14294.6
133,1713,13706.86
134,189,3392.07
135,794,6075.71
136,1897,14324.88
137,1145,3734.08
138,1330,10919.79
139,1277,4811.12
140,1258,6132.9
141,1473,1617.27
142,1418,14935.96
143,1721,5983.26
144,501,14704.85
145,532,12617.8
146,298,12809.15
147,635,13278.03
148,350,1591.64
149,1303,11896.83
150,1296,2025.81
151,518,6225.91
152,685,6491.11
153,184,2002.58
154,223,12513.48
155,653,9618.64
156,1298,5308.66
157,1471,11548.93
158,1208,12500.06
159,537,2009.18
160,385,5657.53
161,878,12153.63
162,499,9788.83
163,147,8375.07
164,316,7894.43
165,231,3435.75
166,1927,6021.9
167,293,3232.02
168,125,5616.91
169,1541,4277.21
170,869,3402.6
171,1976,12694.42
172,1066,2124.34
173,829,1780.06
174,1530,118.58
175,1324,9058.44
176,1782,12935.82
177,1471,5526.25
178,194,11859.09
179,1254,1097.94
180,561,7215.39
181,1749,12685.73
182,1796,14099.14
183,1732,11734.74
184,736,13575.15
185,1343,4483.22
186,677,11805.07
187,679,13220.49
188,1599,9311.01
189,592,1582.23
190,567,9601.75
191,286,10738.59
192,235,9327.37
193,182,11336.35
194,547,6439.33
195,1643,9233.87
196,633,8392.18
197,1243,100.47
198,143,9026.06
199,1243,8074.52
200,512,1482.64
201,318,6552.18
202,1560,1388.52
203,1328,2325.29
204,1064,12388.84
205,396,2074.61
206,1366,14005.64
207,1758,13911.54
208,1542,9505.49
209,1211,2329.57
210,1458,8024.62
211,285,10209.83
212,1937,13974.61
213,1733,8219.55
214,1112,12113.37
215,825,12520.9
216,1944,14994.12
217,1758,7743.58
218,218,11271.08
219,1429,10780.09
220,1869,3658.89
221,255,13203.18
222,1515,126.21
223,373,4150.69
224,827,1098.29
225,1588,12523.6
226,1906,12184.83
227,1368,9301.18
228,323,2618.8
229,328,7934.2
230,1742,9608.03
231,554,12606.3
232,1673,1640.3
233,621,12514.86
234,328,3033.3
235,732,14153.96
236,133,2944.16
237,1794,982.7
238,1805,9184.92
239,215,10242.72
240,133,1185.49
241,796,832.9
242,268,9877.96
243,1449,3273.7
244,1459,8396.44
245,759,10180.81
246,362,6621.34
247,945,8172.72
248,1523,13647.56
249,406,567.33
250,1612,10543.17
251,1714,3430.21
252,1735,6395.69
253,1195,6609.07
254,386,2571.5
255,268,8082.59
256,1172,12128.73
257,320,6030.48
258,538,7708.52
259,204,2239.21
260,1300,1208.1
261,1323,11539.92
262,764,1969.42
263,1425,9059.24
264,363,4397.78
265,1360,10164.19
266,1623,13208.92
267,502,13957.32
268,556,2805.39
269,253,272.69
270,605,447.91
271,1492,4817.59
272,245,4870.41
273,326,683.04
274,1047,12458.77
275,698,3241.17
276,1233,7575.34
277,1491,9902.69
278,730,6419.13
279,613,6203.6
280,1686,6632.09
281,554,9706.54
282,503,9569.63
283,1832,2426.26
284,820,14759.15
285,452,9583.69
286,127,4962.81
287,1704,988.93
288,1808,1671.29
289,1868,7328.59
290,1949,11423.62
291,376,1412.31
292,753,10341.94
293,726,8216.97
294,1280,1317.68
295,235,14804.09
296,867,5531.43
297,1292,14175.4
298,1550,7550.08
299,1385,9474.1
300,385,7813.82
301,1951,8653.99
302,1447,11289.68
303,1844,9297.6
304,638,10013.1
305,1481,12812.13
306,1393,2265.68
307,120,3501.3
308,1988,3686.27
309,1785,8554.38
310,1475,1539.89
311,1488,5164.59
312,1249,12279.68
313,1410,5773.55
314,1914,14428.82
315,1030,2821.74
316,351,644.35
317,1641,7375.75
318,853,8896.96
319,1012,7591.28
320,1740,5274.77
321,1843,4042.57
322,880,13103.93
323,669,4543.66
324,1142,13735.58
325,1106,8169.26
326,1774,1337.81
327,1028,5437.14
328,1029,2525.32
329,1748,2006.47
330,986,9058.94
331,1836,6498.44
332,1817,6734.96
333,135,12007.42
334,858,186.94
335,1581,7981.96
336,1669,4114.46
337,1245,5254.61
338,1661,5669.4
339,722,9338.42
340,1055,8478.59
341,370,5831.22
342,392,5419.46
343,1768,16.24
344,1967,11261.11
345,1953,6705.94
346,1003,9610.88
347,905,7316.53
348,218,11542.18
349,886,8056.13
350,865,12928.47
351,1046,13211.42
352,1058,8395.13
353,589,11098.5
354,391,1111.89
355,353,10053.36
356,1055,8498.83
357,710,6541.34
358,509,9374.14
359,307,6153.11
360,318,12892.7
361,1505,7220.91
362,572,2119.31
363,1123,14063.73
364,1719,13920.7
365,1642,10992.96
366,773,8803.48
367,1605,12936.95
368,792,8917.8
369,1151,1263.11
370,1665,12548.5
371,652,11098.82
372,515,1379.22
373,1832,9064.17
374,1222,9865.34
375,521,3733.24
376,1431,7241.25
377,594,11793.3
378,1008,5103.44
379,1041,1313.28
380,1337,12946.07
381,1614,2639.07
382,1495,12786.46
383,122,1572.99
384,1924,13885.13
385,118,368.52
386,828,1971.08
387,1030,11514.98
388,894,3984.49
389,1524,13502.07
390,808,7918.93
391,1464,4061.82
392,1227,3497.81
393,1213,139.31
394,1038,5639.22
395,570,14514.64
396,961,11657.46
397,447,8620.05
398,849,10020.67
399,910,11837.79
400,1770,12431.66
401,1234,3968.4
402,1471,1734.73
403,340,11140.96
404,1862,3204.84
405,634,1750.34
406,1084,8032.09
407,230,11280.55
408,214,219.11
409,551,789.13
410,1927,10382.32
411,836,4243.78
412,1845,8928.89
413,1465,9389.99
414,342,843.84
415,1672,11491.75
416,1973,13133.22
417,600,47.28
418,257,2082.98
419,1724,4681.53
420,474,5169.98
421,1648,9625.85
422,1695,982.23
423,935,3376.34
424,305,10859.26
425,1972,9453.72
426,567,12882.29
427,360,2912.67
428,1479,9636.35
429,809,1474.63
430,1422,13197.91
431,1623,4875.4
432,1724,9507.21
433,1385,6638.7
434,541,8197.4
435,1962,418.38
436,1776,52.52
437,1753,8232.31
438,1534,3373.95
439,1646,3946.75
440,1897,13171.19
441,1655,3739.06
442,947,10179.88
443,532,14222.47
444,272,2698.37
445,449,10246.1
446,391,7772.23
447,1247,9569.42
448,698,4342.2
449,429,5520.46
450,782,14540.96
451,1991,5901.28
452,535,13890.99
453,1486,10493.54
454,1671,11940.21
455,764,10588.88
456,1145,7601.79
457,1899,12885.61
458,851,106.03
459,319,5406.49
460,410,2159.74
461,847,2342.07
462,190,6731.1
463,1049,10223.29
464,254,14993.6
465,297,8484.64
466,1901,13082.68
467,343,6309.0
468,1542,5690.01
469,1152,5046.81
470,1761,611.8
471,1950,1352.78
472,1668,3849.01
473,221,9394.24
474,1892,4516.77
475,626,8323.98
476,1215,2423.54
477,1787,2779.87
478,285,7768.85
479,441,445.49
480,1087,6364.42
481,707,13195.46
482,1062,5650.45
483,335,14010.51
484,845,2989.82
485,219,2234.01
486,1405,2469.25
487,1207,3379.61
488,1116,6385.13
489,995,4709.58
490,1114,14401.2
491,1039,820.08
492,1485,6882.68
493,1976,2681.31
494,826,14112.65
495,1620,9156.69
496,1175,7156.54
497,1814,4900.58
498,338,14001.63
499,1023,11904.42
500,1953,4191.85
501,1943,13295.03
502,1130,3348.47
503,1835,1906.28
504,1788,12024.65
505,1776,11253.15
506,1093,14933.62
507,1206,9563.8
508,1070,13901.57
509,1238,13939.89
510,1772,6226.47
511,1504,3115.1
512,1504,9468.86
513,1926,12852.75
514,589,2177.13
515,1120,8480.76
516,180,14368.78
517,1155,5288.62
518,1084,1772.41
519,475,7984.74
520,1722,5914.15
521,956,10740.37
522,453,4131.82
