,X,Y
0,1444,1802.13
1,1662,1785.78
2,1139,10744.48
3,1776,9895.58
4,207,8916.93
5,755,6881.96
6,302,1642.98
7,843,8911.82
8,1498,3124.17
9,1236,1762.31
10,825,6511.86
11,445,4587.61
12,595,10061.03
13,547,2864.5
14,1289,14059.61
15,1356,12482.13
16,816,11280.36
17,647,1283.18
18,1573,2640.53
19,1362,2199.61
20,1908,12245.79
21,422,7999.48
22,1174,8411.9
23,847,14810.88
24,623,13208.72
25,381,5972.02
26,1691,11725.65
27,955,10642.85
28,1702,7331.55
29,1219,7605.72
30,220,9949.48
31,1599,679.81
32,1914,5445.01
33,1374,6157.63
34,1201,12643.96
35,811,3740.68
36,1037,14542.92
37,1586,1108.41
38,143,2797.0
39,252,10670.49
40,699,11139.13
41,986,7965.29
42,356,11171.94
43,568,858.73
44,651,1115.01
45,192,9208.57
46,481,14621.78
47,678,11801.94
48,1021,4328.95
49,344,874.91
50,542,3309.03
51,1293,4422.48
52,526,3994.67
53,1341,10236.34
54,1132,13381.02
55,646,14231.65
56,261,14039.28
57,1472,13379.51
58,987,2873.62
59,1424,251.49
60,574,1417.59
61,675,1077.46
62,1049,14897.56
63,1075,870.45
64,1423,9122.4
65,391,7744.2
66,1490,8933.52
67,1104,7837.51
68,1193,14200.77
69,476,13914.34
70,909,2848.84
71,842,5639.75
72,1306,7071.73
73,257,7496.79
74,1161,13912.69
75,514,6614.24
76,158,11507.55
77,1519,10529.33
78,218,9926.63
79,328,10112.67
80,651,14846.89
81,1232,2985.48
82,1950,13423.75
83,1040,14270.52
84,1003,12265.03
85,1980,9726.44
86,473,8257.78
87,1595,3181.46
88,1900,7157.68
89,333,13786.72
90,1637,8006.83
91,675,2946.26
92,770,5203.27
93,836,12894.39
94,549,8306.42
95,533,3384.91
96,322,2654.71
97,718,4651.49
98,1173,13319.89
99,703,10299.41
100,484,7711.51
101,228,8031.29
102,914,8417.66
103,1443,12362.61
104,562,13196.96
105,1558,5660.92
106,819,3819.96
107,633,3032.2
108,1003,8256.51
109,437,8797.29
110,1409,6475.86
111,1202,774.41
112,1335,13895.93
113,1286,12080.33
114,210,5122.02
115,472,8352.64
116,521,207.92
117,1768,11421.83
118,471,7483.89
119,1004,11252.88
120,543,1203.06
121,1227,5540.5
122,1253,6250.8
123,373,2105.95
124,1515,10050.64
125,1469,8129.01
126,1890,14113.15
127,1128,286.32
128,441,12036.45
129,1685,14415.34
130,354,5641.67
131,1805,6663.55
132,884,5538.2
133,1638,12039.71
134,1261,5089.12
135,1453,13432.49
136,479,9372.92
137,298,9675.31
138,1967,14409.06
139,923,6173.25
140,1135,10016.22
141,1315,5461.24
142,1135,143.04
143,768,4850.14
144,1579,13195.8
145,1164,3574.98
146,1010,9139.19
147,191,5584.76
148,1439,7706.01
149,1971,9108.41
150,1419,13752.86
151,1645,8852.53
152,219,11078.34
153,1117,10302.76
154,851,4413.69
155,816,13729.37
156,1680,14335.05
157,322,4045.92
158,883,3085.96
159,988,1696.61
160,1596,1473.99
161,871,2804.95
162,535,5340.39
163,1385,7198.29
164,1043,5296.92
165,1577,1634.41
166,138,14522.91
167,152,1942.75
168,1567,14813.13
169,649,2148.43
170,1171,2150.68
171,757,9470.62
172,1619,13932.13
173,1497,1799.36
174,1719,5664.61
175,789,5629.17
176,1737,13895.01
177,1738,34.75
178,458,9638.85
179,457,9865.14
180,795,14550.14
181,439,9014.41
182,1567,4725.68
183,1396,12226.85
184,530,3439.92
185,292,13042.43
186,143,10464.86
187,675,13998.18
188,1296,5056.92
189,1832,10867.07
190,163,4903.88
191,168,5402.76
192,1391,2132.35
193,210,11074.53
194,1799,21.16
195,976,2801.81
196,1643,10395.05
197,914,13352.38
198,1212,9005.56
199,1195,2087.18
200,1407,10831.72
201,538,5582.94
202,689,6035.5
203,588,5764.55
204,1899,6940.82
205,652,7386.49
206,1944,11562.51
207,1073,6026.93
208,810,14300.68
209,604,11034.06
210,1471,12783.46
211,455,3005.53
212,1732,9593.78
213,1016,280.26
214,1584,14909.72
215,1364,12169.2
216,1677,11049.26
217,671,3013.09
218,598,2997.53
219,692,12031.14
220,1366,8650.31
221,1693,14949.73
