,X,Y
0,1600,12371.51
1,1253,8678.22
2,1772,6746.64
3,1575,6790.23
4,1967,2066.58
5,1525,13272.1
6,626,1891.39
7,1858,7652.93
8,1287,12706.19
9,141,14631.6
10,1141,2448.02
11,1276,12747.58
12,1911,1587.64
13,886,5316.5
14,813,13615.28
15,294,14450.15
16,1603,10383.72
17,1333,11968.52
18,642,10723.58
19,1572,11022.2
20,1601,4992.94
21,150,9152.38
22,1164,1206.46
23,1600,3360.82
24,771,10249.94
25,1313,5944.79
26,560,10291.59
27,1645,13168.24
28,1857,842.46
29,605,13226.12
30,1172,3184.05
31,1908,6463.84
32,1074,6582.48
33,822,12500.83
34,614,7978.49
35,1556,6933.38
36,1425,2663.11
37,1409,11062.02
38,1425,11477.33
39,1575,8932.4
40,1693,14827.58
41,471,10489.04
42,1938,6482.46
43,582,9910.92
44,1928,9677.88
45,517,13011.31
46,132,8543.22
47,1499,5941.0
48,611,11631.49
49,412,274.54
50,1303,2766.62
51,1535,8113.53
52,968,10340.66
53,557,12835.66
54,705,4832.46
55,627,12506.32
56,987,2553.02
57,1839,1769.83
58,811,592.82
59,630,7586.33
60,441,2778.83
61,1659,7740.54
62,1042,13034.99
63,1575,2790.83
64,944,1211.27
65,1165,9127.94
66,1360,7525.27
67,565,14893.34
68,784,2248.41
69,676,13038.02
70,263,3986.79
71,257,1091.54
72,181,7591.03
73,1310,6306.54
74,1138,11577.46
75,651,418.7
76,1519,11070.44
77,539,11540.82
78,416,5465.03
79,1937,1716.42
80,233,10401.49
81,1723,12898.47
82,235,11410.15
83,1940,8133.65
84,923,11441.69
85,1531,3573.2
86,135,9038.07
87,1180,9822.56
88,1143,8776.01
89,1851,9497.03
90,1950,14416.44
91,1049,8150.41
92,841,2125.86
93,1011,13670.48
94,1633,5853.18
95,275,1771.26
96,505,427.08
97,1089,11763.23
98,468,6128.23
99,1733,5302.44
100,539,7590.69
101,742,4021.02
102,508,13884.47
103,372,1258.87
104,372,6673.94
