,X,Y
0,459,615.24
1,975,1036.8
2,1043,3948.83
3,1799,11310.09
4,882,10824.23
5,1309,14521.5
6,650,3292.91
7,1487,233.35
8,1562,774.99
9,1938,5492.87
10,1403,10220.68
11,1720,10433.1
12,1817,13417.39
13,1871,9202.15
14,1026,3221.26
15,1437,4600.27
16,1538,9505.24
17,313,2371.85
18,993,9367.17
19,1232,2146.61
20,1263,3346.46
21,1376,10571.83
22,1663,10880.21
23,235,5834.63
24,1869,13099.99
25,655,5734.63
26,1466,5028.8
27,321,12551.38
28,960,12793.63
29,142,8855.33
30,1641,13376.68
31,1474,8963.19
32,511,14865.08
33,187,12071.58
34,277,12721.78
35,141,4494.93
36,624,9556.06
37,1248,11901.12
38,1723,4825.12
39,1972,802.78
40,1569,6076.21
41,1678,10235.37
42,135,7254.26
43,166,6430.94
44,1953,6510.09
45,1667,1027.4
46,1784,1130.57
47,249,13316.56
48,176,13373.09
49,739,2388.16
50,627,9221.94
51,1599,2949.71
52,1155,9606.24
53,1737,9343.18
54,1081,1541.67
55,1081,6778.14
56,1851,5563.87
57,777,9684.58
58,1540,9009.03
59,1871,3380.1
60,1613,4473.51
61,932,1610.04
62,1900,8839.38
63,633,7480.91
64,648,343.73
65,1730,9592.26
66,610,7589.17
67,1003,3240.28
68,612,7558.94
69,1676,8591.84
70,1483,4238.72
71,735,10271.54
72,1519,2555.03
73,1320,231.92
74,378,5182.45
75,1850,12786.94
76,1959,5804.92
77,1434,8302.21
78,1610,4011.12
79,341,3193.09
80,327,13644.04
81,1109,4418.9
82,1555,5988.0
83,438,1824.18
84,1390,1270.47
85,1747,13816.13
86,366,12207.71
87,565,6519.01
88,1325,3066.49
89,1034,7072.6
90,1510,11536.87
91,675,2593.54
92,1071,12276.31
93,389,7533.94
94,495,6160.47
95,1353,8613.41
96,1055,357.7
97,1177,5353.96
98,1657,11571.45
99,1759,1405.92
100,345,10315.57
101,1826,994.32
102,381,8263.23
103,628,9455.88
104,1519,3731.62
105,421,7982.6
106,691,14930.92
107,1682,9278.25
108,1085,8553.41
109,1069,9149.07
110,1070,8143.62
111,959,12162.61
112,1312,4982.37
113,213,5349.16
114,1905,8238.93
115,776,13293.61
116,1630,5935.82
117,1547,12710.5
118,761,652.88
119,1440,4438.98
120,1875,6380.39
121,766,13165.01
122,266,3578.8
123,867,885.9
124,842,10718.69
125,1774,4084.15
126,247,14859.45
127,1287,9862.8
128,1272,6923.01
129,347,8028.71
130,1620,6923.09
131,649,2717.26
132,955,12040.27
133,657,7542.63
134,771,3374.71
135,838,1684.77
136,1399,8164.57
137,399,14748.13
138,281,14097.23
139,1498,9845.01
140,1199,4188.08
141,1294,6675.14
142,157,7280.27
143,1005,7120.6
144,678,11927.26
145,1397,11049.51
146,1616,8712.92
147,1850,9501.65
148,1548,8641.3
149,770,7582.17
150,918,14172.53
151,319,6614.19
152,499,8814.23
153,1146,12124.45
154,773,6381.47
155,1335,3188.49
156,512,5515.37
157,243,6860.37
158,810,11715.11
159,533,14758.4
160,1507,4041.81
161,1449,9464.16
162,1081,13543.61
163,518,12211.82
164,930,7961.23
165,1711,11847.75
166,1591,11506.48
167,1568,2472.11
168,1860,4176.97
169,1736,2654.85
170,1528,5097.64
171,1756,8954.08
172,913,7860.33
173,1797,14729.51
174,435,13254.39
175,615,4473.82
176,1125,5390.71
177,282,11777.61
178,802,5269.6
179,405,3948.63
180,595,6667.28
181,1320,895.81
182,1433,13251.91
183,554,3356.97
184,580,1801.81
185,568,11926.58
186,1438,10192.08
187,1552,800.19
188,934,5841.26
189,1374,12410.96
190,209,14636.63
191,546,8522.2
192,758,1252.46
193,1718,13548.71
194,221,10300.59
195,1765,11443.89
196,1688,8197.74
197,1141,9556.28
198,1358,3452.05
199,318,1961.28
200,166,900.32
201,244,10727.37
202,1247,7552.5
203,1559,4482.98
204,1769,6673.07
205,943,9756.45
206,1869,12292.14
207,1116,11928.78
208,774,1400.77
209,1175,9522.73
210,540,14082.84
211,1243,3029.33
212,1730,9607.23
213,324,5601.66
214,1973,5943.22
215,1165,13697.49
216,1767,11709.82
217,696,9238.83
218,1227,4100.35
219,1956,6609.53
220,931,14929.83
221,1704,2192.14
222,1911,3628.09
223,1255,1708.71
224,1444,5441.68
225,1811,12999.65
226,592,6018.89
227,314,4747.21
228,334,6647.05
229,202,7042.59
230,1082,2426.59
231,1250,1099.21
232,1444,13078.99
233,1964,9940.94
234,1255,9469.65
235,1376,1437.65
236,576,7799.61
237,826,10118.99
238,1027,6378.21
239,1957,12948.35
240,149,6711.5
241,677,14244.06
242,962,1429.74
243,1398,6849.89
244,1258,2329.05
245,1059,10402.93
246,1000,1422.37
247,155,8624.45
248,1184,5956.18
249,535,6439.94
250,1435,782.08
251,1534,11320.54
252,377,3031.78
253,1453,7629.19
254,268,6535.05
255,150,4110.47
256,1799,12463.16
257,1970,3817.6
258,365,12009.1
259,426,14385.84
260,738,12031.34
261,1543,6964.47
262,1975,9094.72
263,1811,9347.07
264,1236,12223.93
265,1462,3377.02
266,170,12970.99
