,X,Y
0,733,6791.31
1,1572,10058.01
2,1837,11727.57
3,1170,1386.14
4,770,2512.81
5,629,5210.97
6,375,7652.92
7,394,1694.4
8,1731,6837.66
9,633,4414.79
10,1207,1892.64
11,1896,1149.93
12,193,10137.91
13,420,6695.41
14,417,11292.39
15,305,5072.12
16,194,14679.75
17,534,3063.22
18,1131,11239.21
19,1234,14812.93
20,1718,13757.53
21,363,5666.26
22,1615,1788.92
23,1765,8225.28
24,1200,5883.62
25,833,8092.4
26,1250,12910.1
27,637,8360.63
28,1276,8373.62
29,1133,2991.54
30,724,13823.74
31,955,1739.35
32,1524,9054.27
33,1164,5745.67
34,409,7385.49
35,647,4856.49
36,667,4107.66
37,1355,14497.09
38,1895,11362.46
39,118,14219.4
40,1207,5045.41
41,1390,2477.35
42,1302,10086.01
43,982,4106.03
44,981,3748.0
45,1577,3653.73
46,129,5722.78
47,925,2448.61
48,1893,2402.21
49,1054,4850.05
50,1322,9214.68
51,1394,9630.44
52,1988,11099.43
53,1307,8810.01
54,737,10904.19
55,306,458.86
56,236,13763.17
57,1949,3448.24
58,149,6151.7
59,906,627.59
60,1269,663.11
61,317,5464.35
62,732,5571.55
63,1335,3948.73
64,755,8000.62
65,995,4835.23
66,1212,520.23
67,873,14679.72
68,1701,14499.27
69,762,4472.92
70,465,9489.67
71,1027,844.12
72,1369,11531.4
73,342,10391.42
74,874,2205.71
75,1170,7559.21
76,1969,14291.48
77,1755,1347.74
78,623,7082.7
79,1466,11810.23
80,369,5955.58
81,859,2950.54
82,357,2615.39
83,648,7240.07
84,765,460.36
85,1496,4509.94
86,1354,5425.21
87,359,6966.28
88,330,8455.93
89,374,5178.98
90,622,521.79
91,1760,12079.79
92,268,1800.91
93,886,8850.81
94,1866,11217.79
95,950,12043.32
96,452,11513.3
97,252,7205.55
98,536,4574.74
99,1097,13091.11
100,737,5013.58
101,1253,12671.18
102,499,13308.48
103,1697,7031.7
104,1595,4768.57
105,687,14599.86
106,1486,1407.55
107,1598,4278.35
108,1348,1454.66
109,871,5082.46
110,1520,6624.45
111,172,1033.98
112,215,8089.2
113,1780,9218.47
114,1982,1692.09
115,618,9050.11
116,626,6814.66
117,631,10652.37
118,1889,9720.08
119,1738,6811.51
120,1104,5546.56
121,1344,12089.72
122,241,6623.75
123,459,13076.3
124,1507,11386.33
125,1579,10322.76
126,976,10073.54
127,244,5169.6
128,1031,1040.81
129,752,8550.85
130,955,3990.23
131,1246,12765.68
132,1560,397.75
133,1640,11294.95
134,294,8710.31
135,1632,2338.53
136,1148,1690.87
137,1586,8476.42
138,1681,8413.01
139,1624,8350.3
140,1739,6048.0
141,1941,5055.53
142,1472,13748.9
143,1406,7963.54
144,1987,14324.35
145,575,12058.86
146,1912,10885.81
147,211,13367.44
148,1533,11806.33
149,1043,6490.85
