,X,Y
0,949,13671.35
1,1050,2505.39
2,237,5411.28
3,1181,1487.41
4,696,9072.4
5,1215,8089.49
6,674,14616.53
7,1309,2475.48
8,1281,1364.86
9,524,9045.62
10,248,6157.37
11,983,12644.69
12,1077,14573.81
13,531,486.87
14,1449,14769.91
15,249,10021.05
16,537,9974.32
17,632,957.49
18,222,6978.38
19,1934,7329.44
20,1486,8872.74
21,1235,7909.38
22,1930,639.92
23,1815,3046.91
24,619,1060.16
25,1179,6906.42
26,551,10652.46
27,918,793.2
28,943,14030.76
29,414,4851.71
30,1864,2044.8
31,217,8803.7
32,135,8774.46
33,1190,5477.72
34,156,5368.95
35,1239,7444.76
36,1870,7837.29
37,1026,7851.52
38,628,4722.78
39,193,8931.55
40,1204,14780.25
41,1714,12758.88
42,1465,13426.03
43,1917,7666.28
44,851,10433.52
45,972,2502.04
46,1809,4177.1
47,1743,7512.75
48,1932,5677.73
49,1531,5199.23
50,1021,11652.64
51,1844,5349.03
52,761,11452.36
53,1528,3910.05
54,597,1443.69
55,222,11159.21
56,1445,10068.51
57,885,3144.63
58,870,6103.57
59,487,10119.14
60,1626,6670.19
61,1222,11556.96
62,1336,2479.3
63,824,12965.4
64,1702,11996.18
65,1520,5832.45
66,1293,3117.26
67,239,2226.38
68,1654,4911.44
69,168,10800.75
70,1326,8224.55
71,151,8865.98
72,540,11792.34
73,879,12272.96
74,564,14557.33
75,1464,13994.88
76,1501,10713.2
77,1572,10681.33
78,945,4401.08
79,1706,6645.64
80,1765,4994.56
81,1187,8672.37
82,603,3576.4
83,402,14505.9
84,860,13323.51
85,1873,1865.09
86,236,3712.04
87,273,14979.99
88,485,10882.22
89,1920,2216.1
90,314,14167.06
91,1994,557.72
92,555,13082.79
93,263,3304.03
94,1542,1620.12
95,1963,14500.06
96,188,5980.49
97,1954,6401.34
98,1128,5926.69
99,1118,13404.19
100,1207,4085.11
101,975,10344.64
102,1639,10943.93
103,374,8171.66
104,1718,7747.73
105,1110,10418.99
106,1430,8116.84
107,1732,8016.49
108,1678,14814.82
109,1698,12959.4
110,470,12667.13
111,1977,9897.66
112,1096,12442.68
113,1159,6793.49
114,672,13336.47
115,1652,6986.66
116,1478,8238.06
117,1324,1053.79
118,284,2702.51
119,1338,11734.29
120,1522,8399.14
121,208,4888.65
122,739,9725.87
123,751,7427.12
124,286,8474.24
125,1762,6020.86
126,796,9727.08
127,470,9032.8
128,1584,12116.84
129,247,12304.82
130,912,8531.86
131,1779,7416.13
132,398,14276.03
133,1813,12937.39
134,1437,2306.23
135,1598,3018.67
136,764,4207.66
