,X,Y
0,1104,7973.85
1,650,12203.04
2,319,14757.15
3,542,10202.37
4,381,7460.62
5,221,13540.65
6,707,10929.44
7,539,14230.17
8,442,11464.88
9,233,14435.32
10,1310,7117.3
11,329,9454.24
12,1855,6942.49
13,333,9986.29
14,1108,3982.0
15,165,14413.86
16,1460,10787.46
17,995,13797.69
18,1459,7242.38
19,292,1986.67
20,1849,6302.64
21,1988,3218.15
22,703,2648.81
23,840,12339.13
24,931,9293.48
25,835,5835.8
26,982,14763.93
27,1927,6859.28
28,1958,730.66
29,959,7263.81
30,1496,12648.98
31,236,5251.37
32,1872,3295.1
33,186,2166.97
34,481,11485.88
35,1800,9301.11
36,560,5957.74
37,914,6296.52
38,368,146.77
39,491,3371.61
40,135,5202.79
41,745,13416.85
42,889,13269.16
43,1750,3061.49
44,221,3793.72
45,502,4700.39
46,166,14621.2
47,1130,3789.2
48,1877,9311.78
49,1192,14807.07
50,624,411.19
51,1197,6432.18
52,1880,9885.23
53,1571,11576.55
54,1212,685.21
55,1660,7462.02
56,1362,7095.31
57,1286,11943.42
58,662,611.28
59,327,7867.07
60,1307,929.13
61,1834,224.11
62,1555,12116.42
63,679,438.55
64,145,36.76
65,683,1128.8
66,1170,12453.53
67,1446,7123.18
68,834,7417.23
69,553,6873.37
70,1712,9144.31
71,1257,2497.76
72,1617,14231.67
73,1564,624.07
74,985,11924.94
75,1862,5019.74
76,631,611.03
77,1950,2783.81
78,1399,7367.47
79,1509,5233.64
80,240,7742.6
81,716,675.97
82,219,11002.95
83,1146,7916.82
84,414,993.95
85,941,3302.98
86,1033,9082.66
87,1386,8018.0
88,1188,6119.11
89,555,1120.32
90,1553,14915.18
91,861,10835.91
92,1251,84.02
93,1583,9516.1
94,1025,5953.95
95,906,7748.31
96,1374,7735.31
97,581,6854.39
98,310,2521.89
99,1227,4151.88
100,1304,5235.07
101,1853,296.2
102,624,3241.19
103,1195,225.29
104,1299,10708.2
105,1810,8465.13
106,1026,9145.44
107,178,2908.88
108,717,9202.12
109,1267,6322.63
110,1957,7304.64
111,1211,10295.12
112,623,6182.71
113,1799,14387.1
114,407,5525.8
115,1352,3495.97
116,545,12257.63
117,124,9017.64
118,814,789.63
119,632,4025.43
120,1771,2262.98
121,1458,513.83
122,706,3570.01
123,1741,12811.51
124,1581,2209.23
125,464,12615.01
126,1212,10359.08
127,764,6699.07
128,1031,9903.17
129,1501,10489.69
130,607,4811.53
131,1195,13892.2
132,1413,14812.65
133,1504,1141.42
134,679,12626.87
135,416,6631.08
136,380,5982.8
137,742,10959.89
138,1335,3047.95
139,425,10564.52
140,1984,12817.53
141,1920,3517.51
142,693,4151.67
143,1366,14152.86
144,1008,12926.7
145,1744,14534.42
146,232,3775.48
147,167,8238.38
148,1851,2054.93
149,1793,2641.03
150,1324,5380.18
151,1309,9832.76
152,1487,13398.82
153,895,7867.96
154,259,6353.21
155,705,4670.66
156,630,4014.04
157,1594,11835.48
158,737,12929.51
159,1939,10275.87
160,669,175.75
161,1689,8359.6
162,748,6757.15
163,772,4080.6
164,1243,13205.68
165,251,12286.96
166,1846,14529.31
167,164,10475.35
168,1998,9511.24
169,1731,7823.48
170,1173,7506.07
171,930,9446.42
172,1386,13912.72
173,1525,12525.78
174,288,3400.57
175,872,10398.84
176,1681,6931.18
177,418,2035.46
178,1175,10708.67
179,1469,11033.39
180,283,11932.45
181,423,9649.54
182,143,8476.55
183,1503,5151.65
184,162,5977.05
185,1709,11208.28
186,1982,14492.28
187,1975,8219.45
188,1855,3992.24
189,1786,11823.31
190,499,13347.09
191,275,10843.61
192,781,336.99
193,347,8099.38
194,1531,5865.43
195,1811,916.92
196,873,2076.01
197,850,12597.87
198,813,6321.15
199,1540,11461.96
200,1530,13840.67
201,190,9344.43
202,1397,12162.87
203,1876,317.02
204,1094,170.87
205,1445,677.25
206,283,11916.29
207,854,9801.7
208,589,14628.51
209,1689,8657.87
210,226,5409.65
211,684,5214.2
212,197,3569.89
213,1686,2788.42
214,620,8102.71
215,803,5496.1
216,1555,4153.1
217,1364,7118.58
218,495,5505.7
219,1654,11620.56
220,1324,4855.08
221,1726,11168.17
222,1466,2835.39
223,1566,5842.69
224,1496,14622.28
225,1045,5749.28
226,195,219.08
227,1870,10770.96
228,138,6814.51
229,1315,4229.84
230,1666,9015.21
231,1779,8308.68
232,912,14945.17
233,1128,5170.99
234,1682,4090.55
235,1469,2360.76
236,1904,4295.42
237,1956,8616.67
238,560,8635.93
239,475,7658.38
240,1522,5387.11
241,1237,2119.88
242,1007,8980.27
243,1504,13111.79
244,518,604.32
245,548,1956.68
246,378,8220.87
247,600,1249.45
248,1042,342.2
249,759,11256.2
250,256,14704.03
251,374,14296.43
252,668,3199.98
253,1211,10013.14
254,389,7927.0
255,448,9656.84
256,135,6045.21
257,358,12907.93
258,1581,8452.85
259,1586,370.84
260,647,6525.45
261,600,1839.73
262,1492,3373.26
263,846,2622.97
264,1253,3194.8
265,1784,4273.98
266,441,6365.96
267,1485,12096.05
268,438,10339.63
269,500,12413.77
270,1302,10068.11
271,1760,2246.93
272,836,4650.97
273,421,11862.31
274,1073,9941.97
275,1217,976.05
276,569,2531.45
277,543,4435.45
278,846,7479.08
279,1030,14774.25
280,482,4155.09
281,1429,2683.02
282,1007,14484.84
283,1654,4386.96
284,132,11901.08
285,624,12677.7
286,1912,9942.79
287,1699,9878.58
288,1868,9730.25
289,1323,14163.68
290,1874,14015.86
291,1119,6787.81
292,1630,4196.41
293,147,3612.67
294,537,11917.53
295,1840,4844.49
296,587,12533.63
297,267,6394.78
298,963,13479.76
299,237,783.49
300,749,13134.44
301,1594,5660.72
302,1290,3112.7
303,529,1147.21
304,248,13994.9
305,609,9527.33
306,1008,10041.52
307,772,403.45
308,1113,6589.27
309,315,3407.6
310,236,11714.28
311,1923,11715.32
312,546,14760.28
313,952,3430.03
314,345,2921.31
315,1320,12927.37
316,900,7699.62
317,159,12683.97
318,685,8846.85
319,488,9618.38
320,1264,9393.58
321,1654,13032.4
322,1688,12620.24
323,1154,6577.21
