,X,Y
0,226,10447.18
1,1479,584.34
2,897,7400.03
3,472,3214.81
4,1375,12987.67
5,1269,10902.47
6,1441,4329.1
7,1543,11627.2
8,1116,1730.02
9,657,2699.19
10,1770,9177.77
11,277,5842.01
12,780,276.28
13,1235,7546.01
14,319,505.82
15,1325,14959.99
16,1287,4869.57
17,229,4240.43
18,1977,4783.45
19,545,9197.34
20,1796,13811.53
21,1075,3428.76
22,1696,1437.7
23,1391,11660.45
24,799,3225.27
25,524,9554.86
26,1707,10701.95
27,568,12589.6
28,982,2689.52
29,540,10508.35
30,1268,11461.91
31,1352,14351.47
32,870,10331.6
33,204,11713.72
34,1150,14135.31
35,753,5860.12
36,328,812.96
37,970,11136.75
38,479,12437.64
39,1647,2663.75
40,1430,7484.91
41,645,8753.29
42,719,7871.95
43,154,2875.24
44,611,8339.62
45,221,8989.92
46,1919,1897.51
47,1101,5041.92
48,977,119.36
49,255,12221.35
50,512,3272.32
51,272,4539.7
52,1320,7518.35
53,1336,4515.25
54,1176,6638.93
55,1032,12636.26
56,121,190.42
57,802,2165.88
58,230,159.81
59,683,4781.09
60,1661,13137.25
61,1142,5282.76
62,1424,865.01
63,1029,12564.94
64,960,14992.38
65,1208,10626.82
66,1627,7924.79
67,675,96.02
68,878,3197.33
69,1265,1998.87
70,1246,12288.52
71,823,12207.23
72,487,6429.4
73,827,14562.62
74,727,6111.29
75,1905,14991.64
76,593,11417.47
77,1923,7296.27
78,201,11492.79
79,395,14991.39
80,1021,12071.91
81,664,3221.09
82,1101,14509.3
83,1797,3154.4
84,1570,5085.52
85,754,1090.49
86,1380,14567.25
87,383,14057.73
88,1124,10585.19
89,373,134.74
90,1295,354.4
91,1205,2124.19
92,1478,7312.72
93,1993,2668.99
94,1723,3451.54
95,1037,3738.76
96,1601,643.26
97,164,13042.24
98,1532,14418.14
99,1658,8862.53
100,1956,4513.9
101,1851,2304.98
102,1996,9223.76
103,406,6982.67
104,785,13441.42
105,875,11882.76
106,1908,2938.32
107,1055,11219.58
108,564,13371.01
