,X,Y
0,508,9216.6
1,1319,8684.37
2,1897,9365.89
3,480,2284.86
4,1499,13501.0
5,685,11495.26
6,391,4519.98
7,1643,12135.05
8,1682,13774.25
9,1697,6294.6
10,331,1734.06
11,556,8421.5
12,163,3015.87
13,1060,8241.85
14,1966,5432.41
15,558,9735.88
16,836,13079.35
17,1257,7857.43
18,919,9578.31
19,1105,1775.28
20,767,4577.7
21,1340,10837.72
22,251,1079.15
23,1548,1837.21
24,640,5895.42
25,1038,1007.7
26,1895,10752.15
27,1489,11360.01
28,195,1654.1
29,204,10398.44
30,842,1336.28
31,810,6497.93
32,1204,3127.42
33,1175,11508.08
34,720,10551.94
35,502,5745.43
36,1385,10675.05
37,1364,10347.64
38,681,12308.82
39,782,8638.96
40,847,5617.75
41,1857,8401.14
42,1666,4784.84
43,564,8438.96
44,973,9797.87
45,398,164.12
46,608,14430.04
47,955,8896.93
48,341,14919.25
49,1959,11727.37
50,689,13249.34
51,987,9796.5
52,591,4311.31
53,1494,1398.67
54,196,5263.42
55,1154,6214.58
56,1693,12773.57
57,351,2818.13
58,489,13833.75
59,1845,694.5
60,823,5738.4
61,494,9354.45
62,239,3009.75
63,539,13222.89
64,1175,10346.54
65,691,11357.34
66,960,14458.31
67,390,398.79
68,1663,6511.25
69,383,13046.83
70,432,10380.79
71,582,403.99
72,965,12420.87
73,191,13929.02
74,1497,11480.82
75,1751,11267.5
76,1052,13179.48
77,1745,4365.63
78,631,764.82
79,1538,14239.01
80,1940,8536.67
81,1238,10052.44
82,1377,4531.87
83,772,2535.75
84,161,1824.84
85,827,14452.1
86,1959,4476.19
87,1587,9293.96
88,1415,12522.85
89,1181,13410.83
90,507,7904.19
91,775,8749.06
92,1371,8537.99
93,357,12717.9
94,389,13183.46
95,1719,4937.13
96,1500,449.63
97,980,2801.09
98,1014,8852.25
99,739,11322.63
100,1939,2607.55
101,1055,5648.45
102,569,9887.47
103,439,3996.55
104,291,2507.77
105,1398,12068.3
106,810,27.19
107,1083,3642.4
108,1159,6198.11
109,1989,13220.36
110,1872,13510.55
111,1354,9813.01
112,1513,2431.7
113,632,4083.31
114,478,5506.98
115,960,9468.07
116,1510,1500.45
117,846,8760.7
118,262,2508.69
119,650,12514.01
120,999,238.62
121,210,8745.18
122,1145,1568.53
123,1543,5199.41
124,1767,10524.91
125,196,2824.54
126,1095,11809.5
127,170,6543.58
128,1133,5236.73
129,1140,4405.18
130,673,5006.09
131,1212,10460.86
132,715,406.64
133,210,5651.82
134,1579,3946.74
135,1455,4593.16
136,925,1953.03
137,1840,4890.75
138,971,10453.83
139,1804,499.63
140,1655,9940.74
141,720,8449.92
142,1726,9703.29
143,1007,12543.76
144,1205,9425.98
145,1276,14098.27
146,1735,6454.7
147,1403,13445.6
148,898,7820.52
149,1371,4637.28
150,1876,12485.66
151,1208,5228.54
152,633,1667.17
153,1967,4481.18
154,362,1377.73
155,136,10800.39
156,1101,3096.98
157,1795,322.26
158,1392,3356.22
159,1245,3114.06
160,270,8200.37
161,1963,6926.79
162,1452,3258.36
163,915,12240.61
164,1596,243.7
165,901,9209.76
166,880,1370.73
167,1855,11505.06
168,490,6694.11
169,1482,9184.61
170,1275,2184.15
171,574,1084.21
172,299,7405.77
173,1598,8838.81
174,417,5177.72
175,895,3513.39
176,1112,6488.55
177,477,14026.04
178,888,11732.95
179,133,4062.13
180,1104,483.63
181,1994,2317.13
182,594,13761.12
183,1325,9426.71
184,1813,2001.95
185,1653,4667.1
186,327,1879.12
187,2000,5420.8
188,845,386.21
189,1246,6996.24
190,1809,12245.49
191,1488,7239.04
192,983,13469.81
193,209,3402.17
194,746,8555.9
195,1998,3938.5
196,1027,10325.46
197,322,7777.37
198,356,12780.71
199,1490,8562.52
200,1046,9072.56
201,1976,12830.45
202,1832,1051.79
203,1680,10164.23
204,742,11119.78
205,1110,9441.44
206,1814,1707.17
207,1644,605.01
208,1645,802.92
209,519,12844.87
210,1276,10143.86
211,1407,7579.48
212,998,10965.38
213,1371,7744.67
214,1838,7423.62
215,1978,12536.75
216,851,362.53
217,1890,8617.25
218,1239,453.49
219,1003,12844.46
220,1757,14828.21
221,1288,7228.54
222,1880,312.09
223,1862,10878.78
224,1883,12999.96
225,1323,8928.0
226,306,699.33
227,1529,548.57
228,1598,5023.38
229,1970,3446.36
230,1538,6615.44
231,197,3793.65
232,1828,3228.39
233,1145,5079.93
234,838,7625.05
235,577,12452.36
236,1482,6883.1
237,654,14395.38
238,1584,10103.26
239,1037,14184.07
240,1370,3892.7
241,246,3334.86
242,1136,4122.13
243,235,4829.56
244,1745,10938.44
245,1224,1530.98
246,856,14116.98
247,1246,1320.94
248,1127,6927.42
249,918,2381.87
250,771,2030.37
251,482,4750.62
252,1731,4608.56
253,496,10644.39
254,975,13376.92
255,1731,1056.12
256,968,14909.26
257,1875,11189.34
258,1784,14314.81
259,1938,2581.14
260,1145,3443.88
261,1945,3629.46
262,124,4623.68
263,161,9625.45
264,1872,10596.56
265,1643,14968.93
266,1158,14236.09
267,1858,7359.33
268,1215,1009.95
269,1202,13270.06
270,1173,10265.27
271,729,12376.76
272,1687,13857.51
273,272,13988.62
274,1435,8840.43
275,1457,560.37
276,371,1976.7
277,555,391.33
278,303,2816.9
279,1109,10895.73
280,1770,8250.39
281,1742,409.44
282,1797,10908.19
283,1002,10455.78
284,1684,14933.61
285,1024,8209.99
286,1199,13823.96
287,1456,14734.16
288,1861,9079.34
289,864,3628.67
290,262,14427.52
291,629,11539.49
292,1768,13824.2
293,1858,10686.97
294,1878,11200.61
295,1300,9114.7
296,944,7942.63
297,817,2515.94
298,566,9085.19
299,1441,7763.31
300,1651,1207.98
301,157,2023.59
302,517,12482.47
303,1398,11123.41
304,348,3124.52
305,410,12903.12
306,1285,4215.07
307,1288,4423.76
308,267,14342.0
309,1304,5563.66
310,453,5533.12
311,1338,1167.97
312,1854,13303.95
313,583,8779.12
314,267,5941.2
315,1612,3315.25
316,225,987.75
317,1154,10049.83
318,1839,105.02
319,576,9141.16
320,478,6472.47
321,1546,2995.83
322,195,1332.27
323,663,11437.19
324,577,6737.14
325,162,11540.09
326,626,12219.45
327,1622,145.93
328,1511,11018.52
329,852,14726.53
330,1865,7037.37
331,804,12640.9
332,1455,4086.0
333,146,11605.91
334,1269,2546.03
335,1795,6442.11
336,1397,7584.03
337,1037,13475.98
338,1335,8908.26
339,1172,13805.24
340,228,14342.42
341,1707,11383.1
342,1565,4044.54
343,645,10107.28
344,1155,1367.56
345,980,9539.58
346,1710,11409.55
347,342,8920.82
348,610,1002.41
349,510,6559.69
350,1769,6585.09
351,581,1501.98
352,1903,14701.59
353,1020,8676.34
354,1681,14583.78
355,1232,13598.67
356,878,4554.36
357,183,13983.39
358,1013,12706.49
359,670,11202.86
360,1083,7605.65
361,1157,8535.88
362,415,10662.3
363,1081,13822.32
364,908,6968.58
365,562,6030.88
366,444,12738.4
367,1845,5976.47
368,1749,14501.38
369,1383,6318.24
370,207,8964.9
371,956,11483.36
372,194,7274.08
373,1418,8711.52
374,1429,8976.86
375,1571,8543.32
376,1145,11179.76
377,868,1619.74
378,164,14519.8
379,1639,4970.74
380,494,675.85
381,1230,14300.62
382,279,9610.12
383,733,1202.92
384,220,327.55
385,1986,8513.99
386,327,4644.64
387,1437,9058.24
388,696,12251.69
389,786,11823.02
390,1588,9001.47
391,1779,4680.98
392,380,4530.13
393,854,14184.34
394,584,7583.79
395,840,9534.39
396,259,4520.03
397,301,181.36
398,1309,10654.18
399,140,2974.14
400,1986,7741.81
401,144,4983.76
402,1702,3625.77
403,510,398.61
404,1907,5729.69
405,1391,3230.9
406,1271,9322.63
407,1113,7456.52
408,1077,12341.87
409,496,10811.62
410,1968,4024.32
411,1577,14320.96
412,1486,14990.15
413,1009,8622.51
414,441,852.49
415,426,12740.29
416,777,634.22
417,1466,8760.76
418,826,13280.71
419,999,3679.64
420,1922,1340.38
421,1305,4946.05
422,760,14822.36
423,1794,12484.54
424,342,59.78
425,428,5275.86
426,892,6716.93
427,554,1615.02
428,327,8363.54
429,780,8429.64
430,991,9068.17
431,257,10185.66
432,301,9445.3
433,1200,436.35
434,1052,1324.13
435,1096,8336.96
436,854,9377.62
437,1185,12470.94
438,1429,9666.99
439,671,10381.42
440,601,3780.79
441,1220,870.92
442,1642,13406.02
443,1014,7918.58
444,276,9631.94
