,X,Y
0,2000,9960.86
1,636,10966.59
2,596,1826.26
3,1173,12637.6
4,1483,8368.46
5,1165,309.4
6,194,10960.49
7,1521,7660.53
8,1891,7580.84
9,887,14595.47
10,1452,13468.24
11,500,1141.59
12,1423,2060.15
13,1156,6711.81
14,1001,7909.0
15,1584,3929.64
16,930,2455.2
17,927,5525.43
18,1694,11590.91
19,1388,5050.03
20,1146,2183.04
21,1800,4289.85
22,298,9760.16
23,1825,1465.9
24,1055,11472.75
25,397,6290.34
26,1967,4922.2
27,171,4231.62
28,1817,11145.11
29,883,1984.62
30,1610,13990.96
31,506,4941.21
32,708,12820.65
33,136,2188.01
34,1381,3787.67
35,1203,11659.12
36,506,12416.74
37,1431,7162.66
38,1125,9630.9
39,936,3724.78
40,1182,4480.69
41,1292,9684.7
42,1469,12070.0
43,1604,9783.32
44,164,9501.19
45,459,5716.14
46,1728,11492.52
47,714,382.15
48,567,10330.35
49,1940,4458.93
50,389,5200.28
51,455,8088.65
52,1217,11947.51
53,1148,608.19
54,1634,1516.23
55,377,11190.88
56,1723,391.62
57,232,2516.36
58,386,2308.02
59,1698,6774.41
60,1994,14166.59
61,699,8379.7
62,1500,8836.4
63,812,6667.6
64,316,4679.2
65,1630,1247.83
66,1863,6501.91
67,872,14007.35
68,256,3029.49
69,1353,1076.13
70,142,14461.52
71,1884,10680.54
72,424,3899.53
73,1363,8839.88
74,1789,5788.18
75,416,3187.67
76,778,7340.09
77,1783,12241.75
78,1511,1556.77
79,601,5415.57
80,1705,6708.22
81,1371,10916.36
82,352,12248.34
83,1912,12627.27
84,1963,12629.03
85,374,11865.7
86,557,12376.16
87,1998,1694.82
88,1836,791.82
89,445,764.95
90,330,11207.76
91,452,14008.47
92,593,7794.53
93,765,9903.74
94,1203,12330.65
95,283,2128.21
96,1114,6892.1
97,1254,1400.85
98,632,5359.69
99,1660,6727.36
100,876,6850.13
101,380,7056.56
102,1912,10412.36
103,1327,9381.53
104,128,10580.46
105,425,1437.79
106,965,10243.94
107,1776,2145.89
108,982,12469.26
109,607,4519.73
110,1608,7897.35
111,1552,14676.38
112,1115,12389.63
113,1846,4565.97
114,1729,545.39
115,356,3552.56
116,1130,6600.43
117,1240,10968.34
118,218,8307.44
119,1909,11186.15
120,1231,4058.12
121,1828,2354.52
122,1345,10699.35
123,644,100.96
124,1504,8978.23
125,757,7668.91
126,478,5151.07
127,459,8426.97
128,1251,145.49
129,1807,13023.82
130,467,9278.27
131,1648,445.58
132,948,10712.13
133,271,9372.37
134,970,13926.1
135,1095,9840.76
136,1303,3501.95
137,768,782.08
138,829,11030.53
139,1422,8379.51
140,1988,9625.44
141,1445,11760.94
142,1264,4425.73
143,1937,3074.38
144,169,12036.05
145,1826,13613.66
146,854,12419.92
147,1518,717.44
148,715,5779.19
149,766,7820.29
150,343,4987.83
151,976,7077.34
152,1865,6074.79
153,630,10502.45
154,1471,10775.1
155,715,4775.11
156,892,1241.34
157,166,2307.61
158,1303,6327.92
159,190,14385.11
160,1847,8618.68
161,1496,12247.47
162,1240,1601.88
163,1402,5769.05
164,1056,11384.38
165,1461,12930.77
166,1891,9160.5
167,1956,13116.56
168,910,12046.67
169,891,5065.9
170,1855,14187.77
171,1197,7442.77
172,1074,11026.29
173,1016,7085.06
174,1572,12338.49
175,248,12202.21
176,794,8724.99
177,407,7378.81
178,1361,12768.97
179,934,8857.64
180,195,3161.62
181,1804,6540.56
182,452,10491.37
183,986,10456.61
184,1336,3541.44
185,1885,8602.67
186,1847,104.8
187,300,10164.55
188,1418,14784.86
189,1626,2047.44
190,632,8325.78
191,1194,4202.35
192,1390,8660.63
193,984,4085.88
194,1963,14919.73
195,838,12500.91
196,653,4859.68
197,1722,14355.11
198,363,7387.93
199,907,5448.27
200,1894,6256.33
201,560,9175.76
202,1909,9860.76
203,1245,7875.45
204,1750,14308.75
205,1811,12160.74
206,864,7704.64
207,248,1653.53
208,1757,8286.3
209,1589,11777.34
210,1710,13553.0
211,1471,14426.31
212,1600,290.45
213,1994,3306.09
214,1726,6087.26
215,1981,5240.16
216,699,3764.79
217,1433,1929.08
218,579,2898.98
219,1712,3055.44
220,552,10138.75
221,1719,1154.81
222,1001,14234.98
223,1734,5761.44
224,674,4536.43
225,1909,1097.01
226,1685,8462.84
227,1058,2937.78
228,907,8866.31
229,800,8041.32
230,467,1940.71
231,1719,9791.23
232,567,11797.92
233,779,1439.72
234,1453,10252.5
235,395,9907.58
236,1068,2724.86
237,593,12903.65
238,1370,14942.44
239,1368,12042.51
240,1701,9226.91
241,1273,14792.75
242,592,9500.98
243,1206,5385.07
