,X,Y
0,1776,2951.5
1,148,6587.8
2,1443,101.11
3,1977,11064.33
4,310,4189.04
5,1999,5005.81
6,1426,2817.76
7,1202,7052.11
8,1832,2114.73
9,761,1240.8
10,1702,659.9
11,549,12207.53
12,1400,594.26
13,430,213.86
14,1480,6772.35
15,1993,6062.82
16,1511,2091.55
17,1897,12083.88
18,716,1490.75
19,171,4977.41
20,1445,13806.66
21,405,11240.83
22,690,1837.57
23,1035,1695.96
24,1713,13870.71
25,364,7324.69
26,743,3150.58
27,888,12907.12
28,1099,14574.29
29,1803,2261.54
30,1543,13065.77
31,1341,11806.98
32,1140,8970.45
33,1079,5010.76
34,450,1244.55
35,1630,10820.21
36,1186,13286.28
37,239,9465.32
38,1543,8212.97
39,1537,13874.44
40,347,7450.02
41,763,5935.13
42,515,11707.61
43,507,8491.17
44,1590,8341.26
45,1380,3671.71
46,1668,2763.87
47,318,14628.77
48,547,671.89
49,1243,14062.29
50,1122,10339.02
51,677,13741.75
52,964,10759.46
53,218,5961.38
54,1930,1475.28
55,1930,2899.33
56,795,8396.79
57,948,7823.46
58,671,6200.2
59,1130,10048.03
60,1778,5570.33
61,1477,566.57
62,691,1824.24
63,1720,3716.05
64,530,14790.76
65,585,9092.02
66,288,5620.44
67,732,2585.41
68,1291,4291.92
69,856,10104.19
70,923,396.02
71,500,1783.24
72,626,8546.16
73,1922,13176.7
74,1800,6854.77
75,1798,5605.09
76,1174,6078.16
77,665,8236.03
78,594,10716.15
79,240,10627.93
80,440,1418.38
81,1930,261.45
82,888,11098.16
83,1673,560.63
84,950,1432.88
85,1849,9873.7
86,540,1334.11
87,1019,7968.77
88,318,8479.14
89,1880,5274.17
90,1787,4378.84
91,1491,7933.65
92,1371,6850.57
93,781,5487.41
94,564,11441.1
95,1618,9681.49
96,1504,11009.32
97,1432,7323.68
98,1315,5671.48
99,910,11995.05
100,277,14147.28
101,490,9575.04
102,1802,12452.35
103,202,14260.77
104,502,3029.86
105,1972,14316.78
106,122,3906.5
107,264,14541.69
108,415,8234.31
109,124,3429.16
110,287,90.99
111,764,2562.71
112,1960,918.53
113,1564,5258.06
114,578,6727.75
115,1012,6420.42
116,522,11028.31
117,783,4847.18
118,1170,6652.29
119,348,10220.13
120,825,11077.82
121,762,8458.6
122,1841,7566.08
123,957,1147.9
124,678,7279.66
125,1166,276.49
126,401,12622.89
127,1604,9759.67
128,1959,4805.35
129,1247,2591.75
130,838,11291.0
131,937,11210.75
132,502,1535.11
133,1899,6130.67
134,1159,4233.55
135,647,387.42
136,1945,13328.84
137,645,8070.12
138,1577,14090.55
139,1952,12618.78
140,852,14463.36
141,1349,10180.52
142,860,135.34
143,1576,779.91
144,207,11978.23
145,122,7913.82
146,324,11942.53
147,761,1023.91
148,1892,6047.37
149,1434,13083.65
150,1893,10752.68
151,846,3034.61
152,1346,8204.22
153,415,13078.83
154,270,8239.87
155,592,1953.51
156,191,5227.32
157,1831,9087.7
158,1988,12628.07
159,571,6360.26
160,866,9248.31
161,1044,1816.34
162,208,6627.03
163,1011,10698.01
164,1638,7892.72
165,1783,10520.24
166,236,7919.46
167,255,10779.74
168,648,6055.99
169,1113,12034.92
170,565,8095.69
171,692,2816.35
172,381,14217.71
173,1245,8818.69
174,1457,5047.78
175,648,14930.34
176,1622,591.71
177,1594,2422.56
178,1847,11625.08
179,506,1359.18
180,692,1124.76
181,1941,9466.31
182,1975,7121.55
183,1809,7713.1
184,1626,5580.5
185,1235,6732.66
186,1135,8521.07
187,1146,9819.59
188,1635,14170.13
189,1038,14562.38
190,1734,3840.73
191,155,13316.29
192,243,493.32
193,1397,3319.59
194,1372,2549.17
195,157,3418.15
196,1518,647.1
197,1459,13064.08
198,258,10278.23
199,1993,11178.61
200,1623,4681.04
201,1343,12767.97
202,168,456.72
203,579,4062.12
204,1513,4860.24
205,1373,199.43
206,1338,8051.11
207,1264,5108.19
208,508,32.29
209,1964,4249.46
210,206,5414.62
211,1571,6316.35
212,922,6786.89
213,155,13140.13
214,1240,8953.09
215,1982,5511.2
216,1692,11408.46
217,1543,14118.24
218,1209,3583.48
219,202,11101.07
220,1460,12762.79
221,1621,665.62
222,1558,7749.24
223,1728,10524.29
224,1126,13310.25
225,561,13567.7
226,1752,8667.89
227,151,13690.86
228,1371,3678.9
229,1758,7534.54
230,1529,6058.9
231,802,13031.2
232,694,7898.23
233,1572,572.74
234,880,13860.48
235,603,2722.59
236,623,12728.4
237,1689,7309.32
238,576,10732.13
239,142,2336.0
240,1414,13191.42
241,255,7942.17
242,1129,535.68
243,687,8253.04
244,1811,14237.4
245,612,11731.92
246,1908,10664.28
247,552,5561.4
248,400,6966.07
249,919,9808.82
250,1245,6173.03
251,800,12716.2
252,468,12138.51
253,1781,14463.15
254,230,14697.08
255,1729,8758.26
256,1053,12479.01
257,382,4768.66
258,1155,12816.07
259,1317,8540.32
260,1635,12100.35
261,1881,3714.75
262,1983,5791.55
263,443,5428.11
264,603,4444.43
265,1721,14221.43
266,1298,14128.36
267,743,13339.68
268,1987,6257.97
269,1662,6220.99
270,1191,4776.4
271,156,182.09
272,323,1852.41
273,650,853.98
274,1215,14318.52
275,1186,12172.91
276,252,8252.71
277,237,13651.74
278,1013,1120.79
279,1292,6142.39
280,535,13319.61
281,1157,3755.15
282,1269,13688.89
283,1320,4352.97
284,1976,9116.55
285,461,13146.43
286,1355,3069.83
287,1190,14501.25
288,1238,7011.22
289,589,14941.05
290,310,10226.71
291,1674,14339.0
292,1429,6260.72
293,614,6323.25
294,1279,1522.22
295,719,13437.01
296,1072,6295.63
297,1954,1250.35
298,1377,3720.61
299,737,5885.69
