,X,Y
0,402,568.45
1,700,9129.1
2,751,2741.28
3,1014,4911.88
4,608,14479.12
5,1417,9810.17
6,628,13274.93
7,1856,13553.21
8,122,8055.38
9,1820,3194.97
10,1448,7587.75
11,240,8459.24
12,440,6037.23
13,196,6741.14
14,1824,7128.92
15,943,10508.72
16,1556,3369.2
17,286,14887.79
18,1621,7614.4
19,1168,3510.92
20,431,6049.41
21,1755,8427.86
22,477,12635.62
23,1274,5601.29
24,596,9904.89
25,1388,9778.12
26,1676,12448.53
27,1697,5066.07
28,499,5864.98
29,1340,6252.48
30,1802,7147.48
31,818,5546.48
32,393,4472.53
33,1960,6851.07
34,234,3123.05
35,1047,3396.23
36,342,9129.61
37,1233,12160.63
38,640,639.17
39,911,2347.73
40,944,3620.8
41,1470,5421.67
42,1972,3215.94
43,459,6693.47
44,619,14512.29
45,816,1407.7
46,601,12545.23
47,654,8563.52
48,1158,162.78
49,1824,1291.7
50,1657,14891.98
51,1836,4027.42
52,300,3446.92
53,1452,14053.42
54,409,11530.33
55,433,2536.88
56,201,2649.45
57,1370,11143.64
58,1429,11211.33
59,1356,4502.09
60,642,5601.76
61,719,14057.26
62,889,3491.66
63,1757,7083.88
64,1470,2069.03
65,1171,248.43
66,965,3216.39
67,579,12595.11
68,1348,9787.46
69,1343,2420.09
70,1849,10842.74
71,664,5087.99
72,1436,9033.37
73,1734,13220.46
74,483,13687.01
75,774,9578.23
76,851,8828.06
77,1491,13941.07
78,350,1759.96
79,758,6029.4
80,1393,5816.58
81,642,13501.09
82,1190,1670.45
83,1517,1752.08
84,362,12717.85
85,612,1249.91
86,1102,10218.44
87,327,10558.58
88,1209,9391.75
89,1582,4915.38
90,1567,10518.18
91,714,9303.21
92,151,2016.82
93,713,13600.43
94,1811,17.11
95,388,13873.98
96,716,4751.48
97,1801,727.08
98,1721,13020.82
99,560,3498.44
100,1709,11698.14
101,1538,6689.92
102,296,9887.26
103,487,11970.14
104,1522,8356.91
105,1720,11279.22
106,179,3245.74
107,747,5209.21
108,1931,8486.01
109,778,4437.33
110,819,8278.33
111,1424,5652.15
112,1221,5105.23
113,1999,1520.96
114,626,2092.23
115,1783,3619.94
116,141,9667.7
117,346,9285.91
118,1496,4854.45
119,1216,692.49
120,1378,8339.82
121,1142,8879.19
122,387,12285.56
123,232,7375.85
124,359,6619.67
125,1393,6153.97
126,730,2453.2
127,1053,14781.58
128,736,10555.79
129,431,13998.95
130,392,4738.27
131,137,7698.09
132,491,8238.71
133,850,3292.34
134,1459,1819.17
135,1033,6315.74
136,766,4128.56
137,175,8445.8
138,235,9847.2
139,696,843.78
140,1731,8242.58
141,875,6978.64
142,1189,12013.66
143,1291,12119.89
144,1530,14038.44
145,454,9019.08
146,121,6414.03
147,1655,11364.48
148,1609,13630.29
149,1332,13801.0
150,1986,12352.75
151,1310,8408.95
152,1626,1648.44
153,1043,5915.32
154,1868,4270.66
155,1289,1037.73
156,1517,3599.08
157,1049,11337.59
158,1745,8983.77
159,591,10574.03
160,1276,14688.47
161,806,10093.39
162,1741,632.26
163,557,10456.71
164,318,11979.97
165,795,14522.08
166,865,2395.02
167,608,1718.54
168,570,4258.36
169,1114,6811.92
170,1922,3529.44
171,1543,10117.32
172,690,10356.55
173,718,5675.82
174,311,3698.51
175,1555,9867.7
176,1511,2020.67
177,315,11551.25
178,1130,3324.13
179,1945,5177.16
180,842,4475.15
181,529,6394.35
182,707,10121.29
183,1036,13679.79
184,1484,5443.66
185,1056,5756.07
186,691,824.83
187,1292,13940.21
188,973,9919.49
189,739,8969.19
190,728,9274.51
191,436,815.49
192,1349,3321.42
193,709,14269.22
194,1147,7819.23
195,538,8058.48
196,987,13915.22
197,1518,9665.37
198,1634,5735.91
199,365,6872.12
200,623,14416.49
201,231,11339.75
202,1450,7624.78
203,1950,14374.24
204,1000,7401.56
205,777,13779.47
206,1600,2793.95
207,840,5179.83
208,1624,7975.67
209,349,13251.35
210,845,10871.94
211,1961,6052.83
212,1796,3785.08
213,1119,5103.0
214,1687,13803.61
215,1663,8902.92
216,1779,2443.92
217,295,7012.12
218,1824,14135.57
219,892,9296.35
220,260,6146.94
221,1189,10533.79
222,260,908.88
223,1424,12619.9
224,1691,4996.94
225,1218,7038.73
226,587,7389.94
227,1408,13339.35
228,971,2890.75
229,632,7274.98
230,1984,7627.72
231,495,6913.95
232,1355,12693.37
233,423,11887.91
234,1924,3438.81
235,870,14073.17
236,699,7425.22
237,1830,13974.2
238,1101,11062.99
239,795,9594.88
240,1545,8288.1
241,968,4129.47
242,867,4704.58
243,660,6652.04
244,1670,4535.41
245,1173,224.37
246,1973,12952.36
247,717,2356.82
248,1313,6694.91
249,729,6896.2
250,1063,5191.84
251,185,1663.69
252,572,8043.69
253,341,5202.15
254,945,13857.64
