,X,Y
0,443,7068.89
1,1719,1449.31
2,920,11506.76
3,1905,5986.75
4,1577,11675.27
5,1357,8543.08
6,1860,4676.27
7,1986,13029.22
8,385,14388.48
9,1345,10548.08
10,920,905.84
11,524,5430.29
12,146,3684.73
13,764,10617.48
14,374,5476.38
15,831,9033.59
16,1480,9408.0
17,718,12961.63
18,1249,5382.86
19,677,503.58
20,1148,14350.01
21,1168,8119.46
22,1430,9861.83
23,481,9940.26
24,1201,4024.01
25,1519,9895.35
26,823,7802.29
27,1810,4167.77
28,557,12017.95
29,702,5988.99
30,1822,7490.06
31,235,3407.89
32,1312,3456.14
33,502,10174.66
34,1941,8929.0
35,537,12279.22
36,694,235.78
37,1155,5915.54
38,143,10288.44
39,333,7049.54
40,501,5967.01
41,896,7690.23
42,1192,10823.29
43,1075,11898.61
44,1396,9011.55
45,1526,397.57
46,268,9599.73
47,316,12472.68
48,1165,8091.89
49,582,10383.58
50,1576,12344.59
51,1817,12023.9
52,545,849.67
53,129,75.37
54,1137,10296.47
55,1552,7270.53
56,1090,3812.53
57,330,3499.43
58,1924,7251.28
59,285,1761.28
60,1984,7993.13
61,1753,7452.69
62,348,40.21
63,1813,8940.02
64,1177,4792.16
65,1860,9127.64
66,703,13590.06
67,1495,256.19
68,1779,9372.19
69,273,9626.49
70,539,542.46
71,1769,13530.76
72,583,9343.22
73,1441,6998.27
74,861,1363.69
75,525,10087.07
76,748,13342.49
77,1428,10235.21
78,180,14279.07
79,1759,3448.77
80,916,2916.08
81,501,14642.1
82,448,5985.25
83,1381,9695.18
84,1035,11185.67
85,802,4705.5
86,1487,9964.85
87,1140,10209.61
88,734,2974.47
89,1137,12751.22
90,1179,12295.71
91,1454,11293.41
92,1444,7695.19
93,654,3708.2
94,125,13181.91
95,1779,5211.28
96,1236,4461.48
97,833,12256.63
98,989,204.42
99,1845,14661.14
100,876,13531.48
101,1892,6206.88
102,1270,9145.82
103,367,8558.15
104,430,6524.91
105,775,4493.15
106,1694,11188.67
107,914,14481.5
108,1820,7155.8
109,1065,5319.94
110,1440,4011.71
