,X,Y
0,1029,14864.44
1,1987,3932.41
2,897,9814.48
3,1119,8568.72
4,1806,14931.74
5,1659,1504.19
6,1103,4.31
7,831,9966.22
8,1999,6736.62
9,515,1993.72
10,1694,7803.48
11,1115,3063.7
12,1814,5076.88
13,1827,2046.06
14,1421,2154.01
15,1068,8993.24
16,1924,1763.23
17,336,1587.42
18,603,4714.16
19,220,6847.13
20,850,875.2
21,1857,12530.26
22,846,2775.1
23,1697,6848.64
24,932,3217.81
25,1921,5829.13
26,1493,1074.56
27,904,7216.79
28,821,5924.47
29,1334,3593.96
30,683,11410.95
31,129,7461.17
32,615,8331.58
33,1775,14410.68
34,1056,14753.14
35,1769,2331.09
36,876,1414.29
37,1630,6632.51
38,1340,8731.28
39,147,6363.86
40,1222,6808.46
41,1702,14239.69
42,1654,9669.67
43,792,5518.39
44,566,6939.81
45,331,2920.53
46,1826,13587.41
47,1798,8415.04
48,494,9302.26
49,1537,574.66
50,434,1200.19
51,1316,6197.28
52,1098,4177.36
53,617,2597.06
54,120,7022.11
55,321,1151.07
56,1462,13380.23
57,1908,11781.42
58,272,9196.4
59,480,11933.6
60,1119,5164.34
61,1886,4485.39
62,1599,8026.04
63,1419,3913.19
64,1094,8222.5
65,1003,3892.88
66,1164,4201.98
67,672,11608.99
68,662,660.52
69,1932,9727.71
70,1630,12861.64
71,143,14105.38
72,1181,6530.51
73,288,11549.01
74,1037,6419.75
75,171,164.23
76,1470,7381.66
77,310,7007.02
78,746,6413.83
79,1992,10608.86
80,1902,14652.62
81,469,9592.82
82,1881,12426.26
83,1569,12152.98
84,1915,3108.93
85,1058,9221.44
86,1805,9832.27
87,718,2292.5
88,1850,2085.4
89,198,4417.16
90,1066,573.53
91,1925,9095.21
92,649,12746.95
93,751,4889.13
94,1896,13974.82
95,219,11162.53
96,1529,11723.78
97,1378,4967.54
98,1724,11406.42
99,1966,1494.95
100,1925,8648.09
101,238,4523.07
102,712,9276.07
103,1603,4916.73
104,1793,11892.18
105,1556,2668.81
106,919,800.21
107,182,1067.02
108,1231,2306.75
109,887,13998.96
110,664,14171.83
111,1843,6242.2
112,173,9818.16
113,1253,36.67
114,608,4658.38
115,769,2459.99
116,475,392.69
117,1571,9020.7
118,285,698.92
119,515,308.99
120,294,3053.44
121,1226,8844.15
122,837,324.52
123,1555,6651.87
124,1716,2494.43
125,632,12574.37
126,1546,10503.75
127,966,2159.05
128,766,6865.56
129,1210,13999.65
130,436,10286.31
131,520,14252.07
132,449,6382.48
133,1934,14064.5
134,1325,10518.21
135,1974,8021.11
136,1147,12435.02
137,1549,1426.94
138,1833,3117.26
139,1532,11941.87
140,920,2156.31
141,1035,2803.67
142,1172,9303.21
143,199,12234.95
144,382,6568.83
145,371,11239.2
146,1602,13498.01
147,319,1163.53
148,1367,4004.9
149,1971,4361.26
150,1510,11963.84
151,496,12075.17
152,1019,14891.65
153,1820,1523.33
154,380,13600.83
155,1708,5311.67
156,1101,6599.7
157,1795,8018.65
158,552,1075.96
159,1920,3005.75
160,1016,124.11
161,1830,11504.32
162,1102,13255.5
163,1014,3355.08
164,1909,1149.06
165,1163,9004.86
166,602,8675.23
167,678,9291.93
168,1773,13600.63
169,504,2375.32
170,1888,2858.1
171,1978,3664.17
172,1797,2835.08
173,345,6192.89
174,1158,12383.6
175,808,10923.76
176,1918,457.6
177,1340,5082.96
178,1225,4914.67
179,325,9632.67
180,1412,6424.16
181,1420,5095.4
182,1220,8404.33
183,178,2885.2
184,1854,968.85
185,412,838.95
186,1616,6104.86
187,331,6812.17
188,1912,4728.53
189,147,12227.71
190,1680,5821.3
191,775,11310.15
192,419,14890.73
193,1897,8909.19
194,1037,14708.61
195,417,6268.61
196,1966,1559.17
197,753,5805.71
198,1116,10491.67
199,1624,2925.14
200,1333,8427.55
201,1605,2422.37
202,603,2777.46
203,704,7928.86
204,894,8358.93
205,493,11239.76
206,983,13298.61
207,781,3197.01
208,1441,5610.15
209,513,1900.59
210,802,5349.72
211,519,10858.36
212,1310,9219.92
