,X,Y
0,1502,6094.31
1,511,9958.3
2,1436,958.53
3,659,1409.08
4,798,429.8
5,358,903.95
6,163,3279.39
7,1329,2855.19
8,426,2395.66
9,276,12133.44
10,1556,12490.71
11,1068,8716.51
12,1627,6036.72
13,898,12125.12
14,1149,8865.2
15,263,12701.08
16,532,8471.39
17,1919,9503.01
18,519,4052.5
19,340,6395.36
20,1669,7308.08
21,910,11717.98
22,1221,5397.96
23,1158,12106.02
24,856,1200.95
25,899,13329.64
26,1963,6254.95
27,876,12581.61
28,1036,11890.94
29,140,12580.33
30,1281,9453.12
31,1248,9957.22
32,200,4716.69
33,974,6167.86
34,889,2587.87
35,1296,13451.14
36,831,8896.7
37,1252,14187.89
38,511,10466.37
39,822,7639.99
40,780,14573.76
41,208,2743.38
42,1544,12483.98
43,1260,4723.53
44,1187,14741.21
45,718,12092.14
46,1764,347.45
47,1593,7118.84
48,1655,7152.55
49,546,814.65
50,608,12640.25
51,1680,13274.32
52,1661,5307.85
53,432,11858.9
54,1761,10967.63
55,972,12099.02
56,588,5111.89
57,1911,10859.34
58,142,5168.37
59,860,3891.11
60,671,96.09
61,1877,2444.92
62,745,10893.04
63,1700,1656.32
64,1557,14419.6
65,148,3050.92
66,448,4704.63
67,633,4863.43
68,1057,12033.16
69,359,5279.59
70,434,14065.17
71,243,13861.08
72,1496,14978.92
73,864,11769.05
74,276,4005.17
75,892,10349.71
76,569,7471.91
77,652,7297.6
78,201,13227.54
79,1285,1688.79
80,510,14383.65
81,341,11552.98
82,1692,9480.1
83,953,9794.77
84,974,9322.81
85,1596,12266.01
86,860,5220.65
87,173,133.07
88,388,5191.99
89,909,5159.82
90,804,8092.84
91,1814,7730.22
92,1152,1992.24
93,307,7984.96
94,790,10879.08
95,372,8427.01
96,1007,14117.07
97,1317,13643.36
98,1790,12899.02
99,1243,3205.04
100,977,3455.57
101,1824,11474.64
102,1516,2347.49
103,1443,14560.47
104,427,5544.67
105,341,4669.17
106,1233,9313.17
107,1181,6951.52
108,1983,5766.29
109,811,14690.72
110,1195,7394.15
111,1605,13851.45
112,1815,941.24
113,1388,10785.7
114,804,13135.38
115,680,6810.01
116,1963,13808.86
117,576,4791.29
118,595,13667.45
119,714,14052.51
120,1956,5945.9
121,326,11092.79
122,756,9693.95
123,766,7324.82
124,596,9598.59
125,1298,10165.22
126,1964,12634.68
127,997,80.24
128,1053,12105.3
129,456,11180.83
130,1034,8853.9
131,1262,10460.32
132,219,13826.15
133,1792,7716.35
134,1569,6213.48
135,932,7804.51
136,849,8432.03
137,1619,1307.63
138,246,3401.42
139,1240,12361.51
140,164,881.32
141,425,11756.98
142,1889,4374.49
143,1327,5183.35
144,680,13549.85
145,1905,11086.21
146,1673,8668.51
147,469,10683.89
148,696,1158.94
149,1343,5379.71
150,1617,12007.66
151,204,11536.17
152,893,9813.91
153,632,510.2
154,1928,5285.38
155,1439,11758.79
156,1911,11640.56
157,182,2651.35
158,1216,8993.73
159,297,4689.57
160,732,10632.75
161,1349,7612.52
162,1226,5223.17
163,178,1523.24
164,125,7663.35
165,820,11690.58
166,508,6702.04
167,1224,1932.98
168,391,3955.54
169,165,12771.64
170,1980,11290.68
171,1820,13322.75
172,1528,1982.36
173,1476,12095.66
174,289,3279.74
175,1973,3080.28
176,718,1741.45
177,1407,4871.88
178,1525,789.98
179,706,12502.77
180,1289,13822.74
181,1147,8808.42
182,1230,7570.42
183,1568,9645.08
184,1888,13487.2
185,771,14967.17
186,405,5701.99
187,1154,4254.96
188,1698,8999.1
189,1553,10048.28
190,1262,13660.99
191,660,12188.27
192,743,9315.67
193,267,9928.73
194,215,10841.14
195,1433,11206.13
196,1250,3721.78
197,742,14430.12
198,179,9197.7
199,1547,3533.35
200,187,5214.33
201,864,1145.57
202,1605,7220.57
203,1373,14028.36
204,865,10130.74
205,1127,13481.62
206,1474,3560.72
207,878,11025.51
208,711,201.85
209,292,2428.12
210,1323,268.83
211,1209,9091.16
212,1502,1512.25
213,301,3905.53
214,1805,7707.87
215,1466,7755.73
216,528,3887.33
217,1386,10841.54
218,356,3831.89
219,962,6211.47
220,1618,1396.62
221,1703,2654.26
222,1494,12430.34
223,1321,1264.45
224,1264,13607.51
225,770,5641.18
226,576,1985.58
227,1386,12149.82
228,283,7664.54
229,1290,11457.95
230,186,9612.63
231,1231,14575.75
232,1199,2678.77
233,1674,10547.4
234,1949,4942.81
235,1632,1145.17
236,944,8891.13
237,1015,3954.01
238,814,13301.97
239,632,7834.41
240,1360,3342.39
241,1284,7262.1
242,1344,11912.87
243,1158,10865.04
244,1505,12610.36
245,917,1503.19
246,1509,220.41
247,684,6697.3
248,1745,9784.98
249,182,2254.84
250,1407,12228.76
251,1217,4548.16
252,1189,9919.83
253,1853,10490.77
254,1014,1655.61
255,1844,12779.24
256,1073,5262.77
257,419,3616.56
258,417,5896.41
259,1569,3296.87
260,1121,3075.2
261,743,800.23
262,1675,8380.21
263,751,4428.15
264,724,12870.04
265,502,13800.53
266,616,5202.59
267,1435,3125.92
268,168,5056.71
269,678,11956.36
270,926,13778.3
271,422,12427.43
272,1266,10235.94
273,1297,14309.98
274,353,7602.7
275,1334,5731.59
276,604,7382.87
277,513,830.89
278,167,7480.65
279,156,11958.39
280,1498,11648.93
281,821,9882.0
282,696,14268.9
283,1686,10141.61
284,1290,4500.68
285,853,12525.47
286,555,3480.47
287,1544,10939.44
288,652,8348.12
289,1969,448.7
290,448,9010.61
291,323,5468.61
292,1797,3211.16
293,972,13660.3
294,1178,4952.16
295,1608,2658.12
296,1292,11923.87
297,1397,14534.37
298,1029,5540.87
299,777,4028.38
300,1167,8947.97
301,1897,8344.18
302,1728,14494.5
303,1076,4550.29
304,372,7961.42
305,692,2982.13
306,801,2936.23
307,1965,3386.3
308,259,12887.63
309,882,5793.06
310,391,13474.91
311,1134,14249.39
312,912,1466.38
313,498,10505.52
314,1616,2849.87
315,562,7418.75
316,1159,12287.69
317,127,11354.16
318,179,13778.64
319,959,5873.03
320,660,3439.96
321,1729,7757.33
322,594,8084.32
323,1535,9357.11
324,627,3982.48
325,1906,13992.02
326,1347,11157.9
327,685,10691.31
328,431,14731.4
329,1520,14278.94
330,1470,11903.59
331,1873,8319.99
332,1540,13135.7
333,1515,7776.42
334,1864,4207.83
335,707,10303.85
336,1993,5965.22
337,1225,2667.04
338,1172,7165.13
339,1330,454.54
340,1966,14406.78
341,162,7367.94
342,1939,9286.05
343,295,3260.8
344,1127,10256.88
345,380,5434.37
346,358,4864.31
347,1977,3989.85
348,564,7488.08
349,1641,737.56
350,650,11050.74
351,572,12428.9
352,177,6025.67
353,295,8200.44
354,191,5644.25
355,1253,7029.5
356,1427,6670.75
357,120,1076.94
358,850,10237.35
359,999,9802.3
360,980,5124.32
361,1374,13122.02
362,1806,1608.5
363,1753,5027.46
364,1556,9218.99
365,464,7275.97
366,141,11797.95
367,465,11376.15
368,1506,7584.18
369,724,4327.22
370,1322,1235.76
371,1903,6295.92
372,1074,3655.95
373,935,3306.17
374,1679,14888.16
375,1594,12663.19
376,280,5300.87
377,1600,7289.43
378,229,9439.62
379,821,14371.77
380,718,6685.96
381,309,6018.86
382,1237,10015.0
383,945,9080.16
384,737,9436.86
385,119,14974.3
386,766,5893.66
387,906,7117.28
388,748,690.43
389,1114,1512.91
390,1625,7605.23
391,1648,10007.25
392,1411,3788.16
393,1503,115.03
394,730,14874.52
395,1295,6147.96
396,692,7537.21
397,428,428.81
398,235,8349.88
399,1375,5438.58
400,1853,7682.85
401,162,1601.38
402,947,7032.52
403,148,12801.54
404,851,8622.57
405,737,8571.66
406,984,580.7
407,1295,5885.71
408,239,1936.96
409,808,11271.55
410,1430,8686.13
411,1729,10467.46
412,1006,2884.14
413,1764,14275.62
414,830,13837.79
415,703,8174.76
416,1015,1308.66
417,415,12432.24
418,1644,8494.43
419,1504,3769.95
420,1414,9955.73
421,951,12352.95
422,1892,13821.37
423,1788,11977.49
424,635,5054.28
425,352,11927.85
426,430,3063.82
427,1548,6107.36
428,289,10192.43
429,727,13797.52
430,1816,1954.12
431,741,6537.45
432,1155,11235.95
433,1881,5618.55
434,1649,386.46
435,210,3200.7
436,1189,5520.12
437,1599,8399.62
438,440,1239.97
439,1702,13820.51
440,1312,2441.12
441,635,2120.13
442,1970,1394.25
443,1557,3980.85
444,337,12528.27
445,1079,5950.99
446,960,3846.94
447,1419,3796.18
448,340,11965.24
449,1458,8428.65
450,415,11340.03
451,1433,11321.52
452,1378,9385.0
453,1497,2341.71
454,1496,9287.17
455,707,3061.69
456,337,1018.79
457,1931,13553.21
458,1435,1920.43
459,1190,5230.57
460,277,2421.45
461,189,8386.37
462,1862,12586.83
463,1775,39.0
464,1073,1653.21
465,1791,5244.01
466,1372,9293.14
467,122,5711.55
468,1105,10377.62
469,687,2468.41
470,1783,14529.36
471,204,3656.53
472,353,1753.66
473,322,7438.21
474,958,11759.58
475,1622,13291.75
476,1741,10834.37
477,1218,2553.75
478,1470,11695.83
479,424,8009.37
480,1978,12922.59
481,1895,3860.78
482,214,8229.73
483,1988,14650.21
484,947,2191.44
485,1740,14883.77
486,1879,10102.27
487,738,14845.75
488,1875,832.05
489,323,1318.93
490,1877,6979.19
491,1708,11811.8
492,1417,8597.7
493,660,7141.15
494,257,8083.61
495,706,10816.75
496,450,7221.81
497,372,1142.81
498,1601,1609.66
499,437,13741.95
500,247,8209.46
501,1318,4529.17
502,872,8629.19
503,483,8917.88
504,1490,9899.9
505,808,1847.88
506,832,7692.55
507,432,7834.63
508,580,6644.32
509,728,8571.03
510,1822,917.21
511,783,1386.77
512,149,7342.88
513,704,2229.43
514,960,4733.7
515,1723,4330.38
516,1675,2223.2
517,856,12257.93
518,1301,13400.69
519,748,5454.82
520,1731,4399.68
521,492,13936.55
522,1763,9058.19
523,733,10929.0
524,790,249.28
525,771,1431.06
526,1575,4673.09
527,935,6681.62
528,1619,2583.81
529,1436,7874.5
530,1162,8160.89
531,143,2309.86
532,781,9842.09
533,641,12134.75
534,1669,14833.22
535,1988,4324.67
536,1902,600.24
537,251,1165.73
538,1960,2033.08
539,248,2858.13
540,981,9937.42
541,619,5906.7
542,188,9467.58
543,1848,12693.79
544,692,6756.6
545,575,7766.8
546,1500,8625.53
547,1461,1703.73
548,1568,2753.87
549,1132,2173.47
550,822,9886.79
551,707,299.74
552,983,9081.78
553,1064,12395.99
554,1528,1321.03
555,1337,6871.11
556,1635,10451.96
557,329,8705.2
558,994,7664.75
559,1834,14634.45
560,264,14471.06
561,1685,7474.92
562,1482,10995.83
563,1112,14725.49
564,430,10967.72
565,733,4462.87
566,1856,4777.6
567,1765,8471.1
568,1174,6829.32
569,350,7553.22
570,1621,4884.61
571,985,2108.68
572,1675,10402.37
573,205,5139.64
574,515,11354.12
575,276,5978.73
576,1365,711.72
577,1720,11707.59
578,196,4118.22
579,1208,14248.65
580,1476,3250.54
581,592,7546.55
582,887,685.78
583,1318,9876.08
584,1753,9410.98
585,251,7346.02
586,1615,1637.96
587,517,8531.24
588,1420,9282.81
589,1873,11726.93
590,1214,11795.22
591,964,783.74
592,689,10925.79
593,1514,9383.94
594,1880,141.06
595,1145,1795.54
596,1932,7490.94
597,1361,2675.98
598,856,2130.14
599,1371,6693.74
600,624,12357.15
601,1117,6464.34
602,770,5766.34
603,1647,9709.71
604,1709,9287.0
605,547,3227.84
606,1491,10608.13
607,1019,8907.88
608,1835,13604.09
609,1205,1659.35
610,816,1796.22
611,714,2598.42
612,671,548.19
613,568,5156.85
614,667,1439.54
615,1605,13443.62
616,184,14573.67
617,1350,8750.82
618,1829,14216.61
619,1097,8292.59
620,1622,14847.05
621,557,1397.8
622,1642,4678.3
623,343,1164.42
624,924,13094.19
625,1214,1647.99
626,130,1936.48
627,698,8263.13
628,1530,3107.65
629,744,13827.11
630,1380,86.93
631,929,9688.44
632,1565,14312.29
633,1953,14672.98
634,1686,1665.86
635,816,13437.64
636,1394,8937.94
637,1296,12941.99
638,529,9359.82
639,988,624.87
640,1996,1376.69
641,842,14863.26
642,571,5779.75
643,1085,11739.14
644,1552,920.69
645,243,4299.38
646,1718,14105.26
647,1243,13292.81
648,875,569.17
649,1426,868.8
650,1974,6141.05
651,1168,10187.21
652,580,11754.41
653,382,2747.16
654,744,9941.06
655,642,6058.36
656,1480,5089.02
657,1425,14066.15
658,424,1024.91
659,626,966.16
660,1322,5749.54
661,158,7496.56
662,290,481.49
663,810,9048.9
664,1885,8981.19
665,1086,4583.04
666,1905,376.52
667,1636,13433.61
668,622,4038.72
669,1457,3815.94
670,185,2263.56
671,1186,9152.17
672,387,11173.04
673,1765,13514.43
674,685,11674.34
675,1014,12505.93
676,262,5053.93
677,1094,8626.07
678,271,8765.76
679,1556,13934.59
680,645,7509.53
681,645,11008.68
682,1329,1063.96
683,452,13447.82
684,1176,8751.05
685,563,1074.09
686,592,4535.81
687,1459,14012.1
688,552,12699.45
689,1675,5449.6
690,129,14246.61
691,1174,13353.16
692,1909,13360.46
693,1858,2034.54
694,1237,8068.2
695,1549,4190.15
696,1912,4870.35
697,1275,7797.85
698,659,14553.1
699,1495,12291.34
700,1395,3442.78
701,346,918.55
702,682,8472.26
703,1570,1425.12
704,672,5804.31
705,1067,3556.99
706,531,14419.19
707,593,3272.87
708,1107,12328.84
709,232,3689.19
710,509,12354.46
711,1840,1342.93
712,541,10796.53
713,428,6331.46
714,901,4865.98
715,1716,14825.81
716,1825,5890.76
717,1779,12140.98
718,1866,5861.92
719,444,11257.61
720,1460,14780.25
721,1897,11521.6
722,1542,8161.14
723,718,9227.22
724,513,5526.7
725,350,11402.51
726,737,7646.69
727,1128,12953.84
728,1049,6350.16
729,1274,11309.8
730,715,3626.19
731,1147,13999.67
732,118,14282.31
733,1332,5567.74
734,1127,6252.21
735,939,8114.55
736,1444,14201.48
737,378,5949.67
738,145,1634.66
739,1141,2152.52
740,1961,940.42
741,555,14294.18
742,349,10224.27
743,845,7411.39
744,1093,8150.48
745,184,14387.03
746,828,12470.57
747,460,13488.96
748,969,9430.91
749,673,7250.09
750,1084,2927.74
751,141,4230.56
752,1081,1523.01
753,550,2876.59
754,836,1236.37
755,493,13003.22
756,1928,13191.93
757,773,4655.65
758,722,14595.46
759,1218,466.9
760,1273,10754.32
761,712,11260.66
762,1472,14457.42
763,1283,8422.03
764,1866,7271.95
765,487,6123.2
766,288,2574.88
767,1629,2449.33
768,1228,9925.1
769,1977,7238.58
770,344,6932.02
771,1806,14369.4
772,1171,4435.22
773,551,11749.79
774,1715,13766.73
775,1104,7355.79
776,339,12403.77
777,845,4190.31
778,1337,9789.23
779,664,8695.95
780,1188,7806.14
781,1624,4058.4
782,1621,4295.94
783,1378,14469.46
784,1769,6970.85
785,621,4059.03
786,784,6343.3
787,583,4940.38
788,1904,9823.07
789,898,947.36
790,256,12817.71
791,1066,12222.04
792,738,14332.44
793,777,1333.78
794,1864,5529.75
795,1458,1235.21
796,1295,5462.41
797,1067,135.37
798,145,12255.34
799,1474,10191.79
800,377,5209.03
801,567,5241.23
802,952,6073.77
803,1851,14046.11
804,1039,1377.45
805,1694,11513.85
806,402,12383.67
807,1605,6392.85
808,703,14011.81
809,1726,13822.07
810,596,6101.76
811,289,14941.42
812,194,6404.98
813,852,7777.93
814,448,14934.43
815,600,14361.91
816,775,6127.23
817,1668,177.23
818,500,2314.73
819,1386,9971.2
820,1348,2697.81
821,1737,4555.5
822,650,6565.38
823,797,11100.01
824,245,1568.83
825,1946,11876.93
826,693,12149.5
827,1437,14300.73
828,549,10771.83
829,619,385.4
830,830,7973.75
831,862,7678.58
832,1552,7845.43
833,1155,3361.06
834,1671,11742.97
835,1424,13084.14
836,757,8565.11
837,1805,6505.36
838,506,296.33
839,1995,5787.77
840,836,5256.9
841,319,4567.8
842,918,12147.98
843,1007,7972.7
844,451,2036.17
845,540,13897.92
846,1886,10218.58
847,706,13908.15
848,1941,7744.47
849,1239,12944.85
850,584,3212.34
851,1543,10112.48
852,630,85.91
853,512,10743.41
854,846,8096.98
855,886,13336.84
856,1115,8226.96
857,245,2101.5
858,442,9905.66
859,448,3732.9
860,882,3206.08
861,854,3005.53
862,222,8801.13
863,609,1586.1
864,753,4785.09
865,1681,7881.14
866,300,6253.57
867,705,7599.56
868,917,6177.81
869,1563,294.91
870,380,8443.15
871,715,13337.0
872,785,252.6
873,730,3306.58
874,941,13916.63
875,1421,6431.21
876,795,895.43
877,886,8228.13
878,1380,11188.44
879,1596,3439.55
880,1403,2813.89
881,537,6973.34
882,1851,10277.6
883,961,2641.28
884,964,4734.2
885,514,7711.63
886,1451,9571.87
887,289,176.81
888,357,5930.77
889,1105,10429.87
890,1358,11937.75
