,X,Y
0,268,3848.89
1,159,1896.11
2,714,7099.41
3,131,13573.43
4,1128,7951.06
5,1920,454.06
6,1403,8339.1
7,926,7771.55
8,1324,14002.12
9,588,10567.37
10,387,1681.07
11,1282,13357.19
12,1013,10790.88
13,1547,12686.76
14,1962,5541.25
15,1471,12212.16
16,918,5345.34
17,639,766.41
18,1459,8887.48
19,1105,12078.29
20,657,549.63
21,882,10580.74
22,1002,960.87
23,1107,11190.53
24,1329,7924.52
25,749,7051.87
26,1283,11133.95
27,1281,8967.83
28,1740,6212.15
29,1638,6059.2
30,1809,5929.09
31,479,6972.95
32,758,10343.04
33,356,3623.86
34,694,2810.67
35,1522,2098.63
36,617,1854.46
37,992,13701.23
38,1456,7532.35
39,1137,11387.48
40,1948,10717.37
41,558,14708.67
42,598,805.69
43,1234,8023.68
44,960,10616.79
45,1157,1897.21
46,223,14018.15
47,1033,14952.67
48,1177,8763.07
49,1531,247.91
50,1197,3981.14
51,399,6529.72
52,1979,14808.3
53,314,5089.08
54,977,3659.42
55,564,9502.17
56,176,7153.66
57,1978,10042.73
58,930,6382.44
59,423,11776.71
60,1230,1902.22
61,1374,2407.69
62,1696,701.73
63,1876,5162.02
64,1976,9458.74
65,1253,3814.35
66,1313,3690.73
67,1545,3305.01
68,1976,13194.73
69,1967,271.98
70,497,11610.11
71,220,184.63
72,414,3431.94
73,519,10882.04
74,1562,7410.38
75,1457,12665.88
76,1050,5148.06
77,1978,2385.97
78,656,8908.33
79,1235,736.9
80,1910,10674.25
81,334,2687.96
82,600,9798.98
83,1145,6103.88
84,1433,5731.71
85,399,14135.57
86,337,5565.45
87,1298,3799.02
88,1831,13596.39
89,1399,12116.71
90,612,5352.03
91,735,11796.49
92,490,1213.89
93,920,8142.08
94,935,390.66
95,234,5040.19
96,286,4598.66
97,575,2037.79
98,1177,2336.99
99,774,1637.15
100,522,1881.06
101,1093,6247.76
102,778,1472.09
103,659,5310.53
104,571,13339.93
105,1453,11828.76
106,1227,11356.86
107,1968,6793.19
108,340,6155.77
109,1712,11235.97
110,498,13661.65
111,316,8632.83
