,X,Y
0,986,2033.61
1,213,1627.98
2,658,5754.86
3,1169,10328.36
4,1668,5991.2
5,240,1170.84
6,1581,13437.03
7,1060,2970.9
8,486,14637.86
9,1965,5609.28
10,1468,2159.62
11,592,6536.73
12,201,9638.56
13,316,8333.46
14,711,2890.41
15,671,14188.85
16,1846,9160.05
17,1883,12060.28
18,1354,4314.43
19,347,11871.31
20,282,8958.14
21,641,2794.5
22,1736,1026.39
23,1210,5196.4
24,1087,9567.56
25,523,1353.41
26,370,3740.06
27,1709,6046.5
28,1228,14264.27
29,865,8577.08
30,1491,14266.56
31,261,12091.78
32,1841,6705.73
33,717,11710.94
34,263,6720.68
35,171,3976.46
36,315,1717.03
37,1450,5202.88
38,970,4964.97
39,1925,1035.43
40,1115,6448.81
41,1672,3986.08
42,299,10119.3
43,1547,12510.84
44,292,4787.24
45,384,4848.14
46,718,3814.63
47,321,947.55
48,534,8203.24
49,321,4632.64
50,1664,9999.23
51,366,10624.46
52,948,5717.01
53,946,1809.68
54,1685,14215.53
55,703,11883.99
56,1311,816.75
57,1323,4392.34
58,1632,8083.62
59,939,331.23
60,989,11633.78
61,637,10924.86
62,326,7174.74
63,1155,14737.31
64,1818,12760.27
65,1517,8958.36
66,1246,1646.32
67,549,8382.37
68,199,14784.53
69,306,14281.7
70,617,602.49
71,860,4280.97
72,784,11659.83
73,1325,2074.21
74,311,2205.83
75,792,1655.01
76,1965,725.21
77,1163,6284.64
78,1304,4414.8
79,1384,9341.64
80,1797,7171.23
81,672,14536.75
82,1110,12871.95
83,788,12250.67
84,1326,14387.3
85,1612,3136.75
86,1487,14142.69
87,1486,9859.23
88,1628,2188.13
89,386,904.06
90,1570,1251.74
91,552,12879.42
92,1481,6562.8
93,881,7736.7
94,1033,11482.16
95,428,2850.22
96,1212,14568.47
97,487,5747.81
98,1178,1730.42
99,735,10454.78
100,1152,1759.01
101,1042,3266.56
102,1821,14145.67
103,1609,1933.37
104,1788,13279.4
105,1862,3753.74
106,386,13369.68
107,400,10629.13
108,1813,4389.16
109,1780,4041.77
110,1058,9090.73
111,436,13232.89
112,927,12240.69
113,1721,7364.94
114,132,6566.95
115,1575,14761.54
116,499,13878.03
117,185,153.48
118,552,7407.36
119,290,7833.35
120,457,12200.64
121,376,12530.07
122,1395,7831.37
123,1966,12801.19
124,1686,1609.14
125,1632,4921.22
126,548,8515.78
127,180,8604.76
128,822,1284.99
129,1359,6087.47
130,915,3623.1
131,796,7605.04
132,1791,1795.94
133,1948,8411.7
134,1304,10220.57
135,1718,3200.61
136,1736,6917.89
137,877,115.52
138,807,2377.91
139,126,1514.07
140,481,13034.46
141,1457,3090.57
142,1852,11965.48
143,259,13500.26
144,502,6555.01
145,1672,10787.91
146,982,9783.81
147,924,3571.5
148,763,11759.26
149,1209,7159.1
150,1541,9740.81
151,615,6206.37
152,1184,12138.03
153,546,2361.33
154,795,11871.16
155,1359,5463.56
156,1852,8476.02
157,393,6129.54
158,1411,10229.81
159,1220,4695.89
160,1912,7295.19
161,250,14790.43
162,996,124.92
163,1019,524.93
164,1044,14076.35
165,1285,14304.16
166,836,13665.75
167,447,9846.1
168,1362,12552.16
169,1395,9508.06
170,1311,4366.83
171,1464,11209.86
172,487,2101.91
173,990,2934.84
174,167,77.92
175,1036,1802.71
176,355,4984.19
177,1644,8897.55
178,1170,10799.85
179,1775,14995.95
180,822,2522.71
181,363,1166.03
182,889,11052.74
183,303,1515.07
184,1291,1919.6
185,335,5606.7
186,981,8967.39
187,1356,14751.29
188,1093,2621.63
189,433,458.21
190,1887,10741.5
191,312,12364.92
192,1613,9304.18
193,478,2526.98
194,1687,7778.56
195,1781,3160.96
196,993,12803.29
197,923,3042.85
198,876,1557.11
199,1640,9307.39
200,1729,2220.58
201,1989,6682.75
202,1305,2615.84
203,627,1343.94
204,1188,4011.05
205,1775,10304.57
206,751,9572.78
207,1655,9657.69
208,1652,6432.64
209,1660,10285.1
210,258,13494.66
211,986,10614.08
212,551,434.19
213,1887,8539.76
214,1666,10434.22
215,330,6911.18
216,125,5647.47
217,904,10175.05
218,119,3699.02
219,1172,4551.46
220,1911,11777.82
221,479,8999.66
222,320,8427.66
223,1406,6801.44
224,1927,3542.55
225,803,8189.93
226,373,4841.97
227,230,11784.4
228,1117,12310.13
229,607,9370.56
230,483,4024.54
231,362,5149.65
232,991,8603.39
233,410,13695.98
234,1363,13787.53
235,922,9386.19
236,1644,7793.84
237,166,4703.69
238,1179,4622.53
239,154,10103.43
240,1652,6527.45
241,135,2355.09
242,266,9645.75
243,1421,310.38
244,1511,9127.6
245,1420,7078.88
246,1150,8612.39
247,506,1309.86
248,1996,5980.75
249,916,5415.14
250,838,2360.64
251,822,8009.01
252,1878,5995.89
253,1101,441.97
254,1299,1876.17
255,260,10310.94
256,426,12251.97
257,1806,1115.12
258,516,2022.53
259,1462,2540.77
260,1350,12982.23
261,1867,14490.82
262,1042,5007.67
263,191,4160.61
264,1725,14740.75
265,1724,963.19
266,567,6798.69
267,633,14633.85
268,766,14805.31
269,895,3457.01
270,1167,2170.16
271,1214,4387.58
272,190,2348.13
273,1890,13090.93
274,664,2041.58
275,645,3692.61
276,1617,3103.79
277,1319,4545.48
278,238,6733.9
279,157,4348.93
280,1126,4981.5
281,1126,9910.66
282,1025,14972.28
283,1543,10240.87
284,354,7789.3
285,1048,8979.53
286,1108,1054.83
287,572,4444.88
288,129,13578.02
289,535,14484.89
290,383,1477.67
291,1486,6539.24
292,937,10778.64
293,1107,9087.69
294,1456,9802.86
295,1004,14179.84
296,1796,1783.66
297,1211,10329.14
298,1653,3151.02
299,438,9694.52
300,654,14879.94
301,1289,13960.53
302,1307,14287.0
303,1332,8730.06
304,810,2381.9
305,293,12903.59
306,790,5549.81
307,1115,9093.04
308,130,7106.33
309,1510,4903.29
310,1966,8692.03
311,690,4927.15
312,1566,13891.18
313,262,5315.76
314,1403,2703.77
315,1431,13042.25
