,X,Y
0,1923,2079.81
1,1875,3002.27
2,1633,10094.13
3,1036,1336.14
4,550,14632.8
5,451,13734.44
6,838,934.27
7,1249,9463.08
8,322,11825.4
9,1232,11010.33
10,399,14442.47
11,348,7612.65
12,1744,216.46
13,441,7433.97
14,743,2381.51
15,145,14098.28
16,1661,7000.69
17,747,13076.41
18,1393,3406.85
19,1397,6580.67
20,1474,12582.13
21,1226,1277.98
22,625,6836.98
23,1378,12547.76
24,1421,5598.54
25,1160,7335.68
26,1946,9497.46
27,1949,3806.46
28,1399,8236.39
29,1291,5619.75
30,958,8425.01
31,749,9873.76
32,1319,14216.04
33,1226,2372.53
34,393,8720.89
35,1275,1114.84
36,950,5179.25
37,1647,14928.29
38,538,5810.71
39,736,13832.99
40,848,4276.21
41,1192,848.22
42,446,1609.07
43,711,11231.14
44,1165,5356.05
45,1437,5019.75
46,1480,13112.71
47,464,14684.66
48,937,9143.93
49,1289,5917.24
50,945,1867.72
51,1627,3737.46
52,1773,6717.59
53,1828,14421.43
54,1274,607.31
55,1152,11513.37
56,1779,13169.08
57,1482,7700.69
58,1526,12051.06
59,1488,3281.69
60,871,4240.51
61,1135,770.18
62,386,3644.31
63,708,2315.67
64,1019,4612.81
65,1533,12103.76
66,1467,2875.55
67,988,14334.0
68,1334,13501.47
69,1391,11434.6
70,1160,4409.35
71,217,11038.73
72,466,7079.83
73,1185,12221.83
74,746,12216.27
75,1092,12860.51
76,984,12978.48
77,1348,11329.82
78,416,11943.42
79,984,4908.42
80,995,10224.21
81,1625,4144.62
82,306,5559.16
83,1073,7823.36
84,1910,3404.03
85,885,6981.48
86,241,3755.89
87,221,8621.29
88,870,12715.7
89,529,6653.68
90,1512,11357.67
91,620,11868.48
92,767,3296.04
93,1417,10993.18
94,349,8311.96
95,871,13342.68
96,479,7393.16
97,801,10205.12
98,623,11373.54
99,1875,4139.47
100,1858,4197.83
101,1974,5311.47
102,1492,6599.6
103,1858,9264.23
104,230,14620.86
105,696,8174.65
106,1971,14100.45
107,1607,5235.85
108,512,8983.62
109,1098,2311.09
110,921,3448.49
111,946,11829.64
112,228,2537.57
113,345,10882.3
114,1741,2847.58
115,1847,13261.75
116,709,10187.62
117,1529,4569.91
118,1985,8108.47
119,188,9347.01
120,538,10870.74
121,1291,770.19
122,1612,4843.94
123,1057,12183.36
124,760,9965.14
125,1378,865.77
126,902,6456.36
127,1430,47.41
128,1653,2153.63
129,951,11298.88
130,887,14204.84
131,297,6050.47
132,1560,13410.9
133,1978,3093.87
134,1556,13023.27
135,1761,11521.44
136,1512,5763.98
137,1214,7415.41
138,1734,13112.76
139,173,10541.25
140,799,12976.74
141,1281,9090.73
142,1315,9572.9
143,1102,924.52
144,1466,5851.68
145,1071,13700.54
146,1516,11625.28
147,1895,6377.61
148,1060,11416.4
149,367,14904.76
150,1009,5156.82
151,963,14792.03
152,1970,12642.61
153,164,1951.64
154,1396,8971.9
155,898,7281.02
156,123,14037.64
157,142,11568.51
158,631,14788.05
159,1553,13384.27
160,226,11594.85
161,1541,12912.3
162,554,8700.67
163,1896,1789.71
164,609,3388.44
165,330,3940.82
166,637,8334.44
167,192,7793.75
168,439,1387.3
169,1595,13357.02
170,382,7489.3
171,1984,7085.59
172,1764,9525.24
173,611,5593.43
174,209,1684.25
175,1229,13940.41
176,1416,8849.96
177,1999,7983.12
178,1180,14691.12
179,1227,6114.13
180,1408,1977.92
181,483,10990.58
182,1799,3802.74
183,1846,900.93
184,166,591.06
185,777,2395.45
186,1604,509.15
187,910,14421.43
188,1718,8882.06
189,511,11044.85
190,1005,3874.57
191,693,8580.36
192,1422,7446.43
193,1211,14230.19
194,216,3031.5
195,580,4904.1
196,802,8783.31
197,448,1955.35
198,1100,631.35
199,1786,7351.46
200,759,6025.33
201,1753,9156.87
202,1476,1773.12
203,867,713.99
204,162,13094.24
205,795,2660.32
206,1529,1398.09
207,582,2198.93
208,1281,5758.26
209,1061,8581.07
210,1503,4739.09
211,723,12687.54
212,505,3281.06
213,1532,13049.1
214,1117,14986.23
215,768,3472.89
216,1607,4407.58
217,1923,14667.75
218,516,1870.0
219,1448,13623.19
220,1596,6227.7
221,408,7873.99
222,1120,1293.9
223,1366,2714.43
224,144,4218.12
225,1337,5878.41
226,816,3802.93
227,1882,1892.65
228,1904,13137.08
229,1143,12596.38
230,1123,3177.76
231,1263,9554.17
232,827,13823.82
233,621,3770.81
234,859,13211.12
235,994,13966.16
236,1159,4462.54
237,1258,3990.15
238,333,4582.05
239,1969,8931.22
240,715,14089.93
241,968,11117.81
242,539,10706.53
243,229,12536.97
244,1889,267.02
245,1754,14206.27
246,1880,4676.19
247,119,13468.64
248,457,12357.58
249,1294,2938.62
250,1702,10712.15
251,1784,5555.36
252,844,14810.93
253,1300,6396.93
254,1467,10495.59
255,682,4169.23
256,1307,1571.4
257,1597,3750.72
258,1272,7301.84
259,1193,7994.3
260,1322,14000.58
261,1528,10106.61
262,969,9028.64
263,895,8788.89
264,800,8789.96
265,1644,10864.43
266,518,3774.57
267,186,7386.38
268,237,1534.53
269,136,7095.91
270,1172,10463.69
271,165,1605.24
272,333,1534.57
273,1507,11355.77
274,1261,6114.18
275,1036,10334.78
276,1641,14152.05
277,733,5009.29
278,1443,761.32
279,1935,652.95
280,1562,4133.57
281,1215,11875.75
282,1231,7272.85
283,791,11686.47
284,577,4609.07
285,943,13099.92
286,729,854.73
287,901,11214.92
288,1081,4843.27
289,973,12049.74
290,1488,14124.54
291,1368,2526.88
292,1074,2117.05
293,1394,4815.13
294,811,10525.45
295,906,12262.95
296,585,815.05
297,1524,8160.23
298,748,2938.38
299,1470,1353.15
300,860,14311.8
301,1092,10027.97
302,1571,8061.32
303,1497,332.83
304,1213,11986.7
305,668,14182.49
306,1632,1184.54
307,1258,8384.43
308,1338,3290.4
309,1556,9812.03
310,1402,4974.06
311,1164,2752.91
312,314,1644.74
313,798,2943.95
314,1622,13023.63
315,753,3839.63
316,252,4640.09
317,495,13704.8
318,877,2660.58
319,1955,13133.33
320,346,2327.67
321,1126,5387.96
322,1427,9677.82
323,717,5041.6
324,332,11936.49
325,252,2935.29
326,686,12765.4
327,1906,9693.66
328,815,810.47
329,1866,2253.76
330,1344,14859.12
331,298,13827.1
332,473,5264.09
333,1286,4106.0
334,224,6099.38
335,273,4811.45
336,1242,13478.22
337,235,8827.72
338,1850,10266.91
339,295,13229.21
340,482,3408.36
341,621,4357.75
342,778,2884.65
343,1678,7279.68
344,1917,10860.92
345,1357,13388.07
346,727,10753.0
347,1107,9758.72
348,206,21.5
349,1771,12957.11
350,133,9721.1
351,582,4890.85
352,1606,9993.73
353,1016,6209.04
354,1814,14049.92
355,1505,9827.3
356,1883,3694.84
357,1861,77.04
358,163,12094.44
359,495,5825.77
360,767,9745.67
361,371,7483.15
362,1658,10483.26
363,274,8130.06
364,448,7381.76
365,327,14647.18
366,930,11735.54
367,845,4159.02
368,404,12334.07
369,1101,11940.94
370,1714,3976.33
371,1362,14465.1
372,666,14349.28
373,327,4746.21
374,1660,9047.6
375,228,668.35
376,774,2602.61
377,1474,7440.11
378,1867,10094.78
379,138,10278.12
380,1861,12135.04
381,1393,2018.35
382,1644,9793.07
383,990,11620.19
384,1480,12015.97
385,1927,904.17
386,961,11400.78
387,1208,7248.98
388,937,14166.55
389,288,11486.02
390,1029,2086.05
391,982,9308.0
392,1698,10601.53
393,1566,2296.3
394,1827,9174.93
395,881,10172.65
396,1035,8130.56
397,1740,4557.49
398,805,3380.18
399,875,10165.87
400,412,7009.1
401,483,8713.68
402,1315,10449.04
403,1867,2616.09
404,945,14348.91
405,913,2843.1
406,829,12998.9
407,1784,10506.54
408,1855,6773.61
409,672,11758.81
410,722,3845.13
411,675,7179.0
412,803,2862.08
413,1861,2215.0
414,1731,5178.45
