,X,Y
0,1501,14410.26
1,1191,14187.92
2,1705,9147.58
3,1507,13761.24
4,1239,7642.87
5,171,9087.18
6,1889,6092.19
7,1255,8968.84
8,1169,13755.27
9,925,13461.17
10,517,3050.71
11,1644,1290.0
12,662,1046.51
13,1227,14208.63
14,854,4617.62
15,1255,12696.12
16,379,12569.96
17,1182,14468.09
18,624,11242.74
19,687,13436.57
20,876,14853.71
21,235,4129.81
22,1513,14069.99
23,878,10892.9
24,1139,12251.6
25,1542,14626.74
26,547,11958.03
27,947,13343.69
28,686,6972.55
29,335,9591.31
30,1705,3778.47
31,1951,5070.92
32,500,10403.45
33,1129,4059.94
34,1267,4643.57
35,1160,7276.85
36,845,9971.25
37,340,6468.95
38,252,3561.89
39,213,14041.49
40,1048,3099.48
41,506,1385.53
42,1483,2367.58
43,399,1238.69
44,1736,3687.39
45,140,12698.21
46,974,9024.9
47,348,1281.7
48,1090,1644.67
49,443,7187.99
50,1366,12676.68
51,794,542.94
52,126,14228.22
53,1242,3687.23
54,1037,11410.06
55,570,5467.2
56,455,5114.1
57,1099,6132.12
58,1846,6518.82
59,1161,13401.24
60,1985,8369.97
61,1432,4439.02
62,142,11298.5
63,382,5197.86
64,1025,10935.6
65,1758,4096.29
66,1645,14727.62
67,1165,5224.83
68,1078,1708.68
69,1737,8650.59
70,1899,387.97
71,1644,6695.01
72,129,13693.71
73,544,6756.89
74,1727,285.47
75,1090,6641.76
76,553,5361.69
77,1812,3639.71
78,217,13748.44
79,969,4501.59
80,862,7563.05
81,473,961.61
82,710,4401.75
83,919,4854.8
84,848,9697.05
85,280,13406.1
86,1751,805.42
87,190,4625.59
88,1762,13825.22
89,1840,8852.71
90,1747,12609.87
91,756,6934.32
92,1573,221.27
93,1935,7541.41
94,1966,12985.84
95,1044,10841.22
96,1653,2995.87
97,335,12959.06
98,770,2166.85
99,429,6119.01
100,1196,3319.25
101,627,14878.96
102,1375,5591.79
103,1980,2001.59
104,1792,8741.79
105,237,12995.48
106,1194,8929.32
107,1939,13078.92
108,1376,11350.07
109,448,10847.55
110,1779,11723.8
111,1934,11928.63
112,182,8165.51
113,1615,2533.48
114,999,8682.99
115,1709,8562.22
116,295,5941.24
117,1383,814.54
118,600,4695.34
119,499,2935.72
120,752,2042.64
121,1611,11526.77
122,1577,10293.83
123,655,9318.3
124,1141,8225.92
125,760,9001.76
126,1303,7177.93
127,811,9111.58
128,1651,13176.91
129,942,220.6
130,1550,1297.76
131,1151,8075.21
132,370,5730.7
133,1057,14843.68
134,1366,3242.72
135,1188,11218.58
136,1828,8234.21
137,1327,7057.98
138,1516,6879.37
139,1113,2603.62
140,1928,10154.1
141,1372,5435.89
142,1505,10758.98
143,1562,291.55
144,591,896.16
145,1718,14210.25
146,1615,5020.54
147,1085,11745.57
148,1490,6173.99
149,1390,4839.61
150,470,521.09
151,596,3389.51
152,769,12005.15
153,1188,13954.1
154,1039,8660.13
155,361,14179.46
156,968,12156.55
157,208,10512.96
158,476,14520.11
159,1960,14339.8
160,286,11892.24
161,178,9110.86
162,1147,13793.1
163,1339,12201.24
164,194,4234.51
165,1358,5474.39
166,1473,10460.56
167,1324,14404.33
168,706,8432.58
169,1217,13702.09
170,1583,7223.4
171,980,11713.23
172,454,6904.75
173,1575,12535.4
174,1381,10921.11
175,1508,3743.34
176,1111,6697.27
177,1448,14615.25
178,1612,13306.71
179,633,1233.55
180,1745,12830.68
181,1777,11846.83
182,420,12109.48
183,694,4179.07
184,659,6786.7
185,1510,10877.09
186,1790,10498.56
187,1516,3536.8
188,1427,1580.56
189,298,3012.7
190,1532,646.03
191,1709,764.25
192,823,4546.19
193,1623,13714.42
194,1336,2123.18
195,216,10387.61
196,317,9698.9
197,287,1345.65
198,842,10042.38
199,1206,9340.74
200,1152,11354.67
201,1182,4571.24
202,331,2339.01
203,1236,7248.84
204,1177,4348.43
205,848,11923.69
206,230,14600.39
207,1839,3937.72
208,1317,9539.35
209,1469,1325.52
210,594,8929.41
211,1961,7774.34
212,1288,895.75
213,712,3489.91
214,1770,7295.12
215,324,3384.52
216,165,9405.86
217,1365,4163.08
218,507,5267.05
219,1677,13928.74
220,766,6082.04
221,284,10647.71
222,1118,14219.2
223,1425,5954.09
224,969,9857.12
225,1986,2647.7
226,1312,13096.95
227,1508,8155.02
228,1323,11291.61
229,1514,8250.14
230,530,8770.95
231,755,13365.27
232,880,3370.75
233,1356,10961.38
234,426,8795.87
235,1268,14324.1
236,1013,13208.82
237,1457,9536.53
238,1328,11961.67
239,653,525.7
240,406,7226.45
241,1305,4287.51
242,1331,2101.56
243,1238,9051.04
244,1886,9988.57
245,467,379.46
246,1079,7138.19
247,230,12093.2
248,389,12698.05
249,1766,6719.36
250,1918,3954.02
