,X,Y
0,1519,11733.18
1,285,7817.43
2,1456,8715.79
3,1513,6961.61
4,192,4529.59
5,1093,7337.14
6,342,947.27
7,139,2672.66
8,458,3100.48
9,1094,6346.28
10,1983,4403.01
11,1765,6900.04
12,1186,4409.62
13,743,3071.49
14,1043,7930.57
15,1045,6898.63
16,954,8176.28
17,908,10961.99
18,1208,6341.89
19,639,11106.58
20,1186,10692.29
21,1667,8631.77
22,1243,6712.82
23,433,6326.54
24,170,5065.3
25,1535,9848.49
26,437,4715.88
27,1680,2677.34
28,1006,9457.89
29,356,8416.61
30,1163,10825.1
31,766,11796.38
32,1266,1679.19
33,344,11647.83
34,301,9188.76
35,457,8282.56
36,1328,13885.53
37,333,5419.18
38,163,11841.3
39,1962,3180.95
40,486,14773.62
41,142,4142.83
42,1163,4956.22
43,1522,8970.82
44,279,9874.6
45,781,10196.08
46,1388,10298.14
47,431,8682.7
48,1291,13484.49
49,1715,1729.31
50,1773,8515.98
51,282,14172.83
52,850,3361.7
53,1135,9167.12
54,378,5562.1
55,2000,6862.83
56,1150,13198.57
57,621,1657.16
58,1514,8024.72
59,1716,9972.07
60,1817,501.9
61,950,8493.99
62,887,4405.0
63,1423,3453.4
64,1176,13593.52
65,315,4658.19
66,598,12588.22
67,1385,4375.07
68,1976,4120.13
69,605,12695.12
70,728,11012.25
71,1660,4232.68
72,1303,2457.02
73,203,4879.91
74,724,2290.05
75,1355,14352.18
76,1964,708.54
77,1646,4641.0
78,473,9663.45
79,1552,6729.28
80,1450,8319.5
81,742,1413.8
82,1761,3398.39
83,1647,12851.01
84,515,6980.62
85,598,6764.57
86,1396,892.35
87,686,10405.46
88,1310,1822.74
89,769,8861.83
90,1368,3850.05
91,1376,14549.43
92,551,13424.42
93,1393,13964.72
94,1606,9194.38
95,260,9304.9
96,1250,2771.9
97,1858,2135.89
98,872,1549.89
99,1892,9703.21
100,940,3901.9
101,385,7232.45
102,894,7119.71
103,682,13403.12
104,892,7385.55
105,875,11072.84
106,1243,9397.48
107,161,303.87
108,1608,10515.1
109,940,39.16
110,416,8402.33
111,1574,9025.79
112,1686,10115.62
113,316,9806.4
114,766,6866.44
115,1709,13907.67
116,639,8712.16
117,1679,7492.28
118,1753,3070.34
119,1793,1538.06
120,933,3643.9
121,1877,3900.89
122,1169,4180.39
123,1711,14369.73
124,886,14269.68
125,1592,14230.36
126,1857,9123.32
127,383,14574.78
128,311,5267.31
129,276,8764.2
130,1222,3270.26
131,1078,2550.4
132,528,8541.95
133,832,10202.25
134,1886,13350.86
135,238,2799.16
136,1800,13650.98
137,585,1669.91
138,1136,11734.52
139,1436,764.17
140,590,11016.02
141,1639,13451.32
142,1636,2035.88
143,1866,131.12
144,1933,11658.07
145,977,6926.98
146,1855,10464.54
147,302,6061.58
148,1863,2265.07
149,1448,11238.97
150,1779,718.65
151,1518,3085.45
152,149,3434.88
153,1711,8755.34
154,1579,12137.78
155,1208,7716.34
156,276,12481.59
157,1469,11854.26
158,564,905.23
159,859,2891.92
160,1027,9957.78
161,1714,4670.07
162,644,14736.85
163,577,9715.98
164,613,6032.52
165,836,12676.39
166,1717,14731.65
167,1272,13877.57
168,367,8912.64
169,1928,14351.4
170,498,10286.59
171,384,9593.76
172,742,2353.02
173,1839,8719.17
174,1323,9753.21
175,1410,7957.91
176,1418,5703.31
177,345,14835.15
178,399,955.62
179,1698,5503.93
180,698,4352.64
181,1491,7115.45
182,1224,4251.57
183,256,6758.43
184,1385,9044.77
185,1787,8675.16
186,1258,7415.9
187,1373,8478.66
188,1469,8416.57
189,873,6939.75
190,1507,3711.28
191,1712,12062.53
192,264,23.23
193,1632,14514.33
194,1655,11183.74
195,1892,13145.02
196,512,8528.13
197,1816,11372.75
198,1793,11462.98
199,1880,14102.23
200,743,1980.48
201,1987,12761.38
202,1367,10260.85
203,823,2292.47
204,1539,6530.08
205,1923,4228.79
206,1430,4572.98
207,800,5581.68
208,514,12499.69
209,1523,13330.83
210,1281,6399.09
211,1905,7691.48
212,1176,8275.55
213,403,14041.59
214,787,1007.63
215,125,4848.06
216,1420,9918.05
217,1507,13403.26
218,999,4105.56
219,522,392.3
220,1959,778.59
221,1941,6238.93
222,777,2307.19
223,197,10043.45
224,206,10116.43
225,418,2864.77
226,1194,2001.63
227,1368,6443.48
228,451,6441.51
229,584,4722.51
230,905,13682.94
231,1391,9529.09
232,1235,7126.89
233,155,14557.22
234,1708,3338.36
235,1767,5673.03
236,703,8708.74
237,1485,983.99
238,1408,11965.64
239,1842,10344.15
240,1059,10383.92
241,1950,12968.48
242,765,6076.46
243,1256,8769.85
244,1801,10444.3
245,1897,3756.16
246,1653,7412.66
247,1177,5576.33
248,1099,4398.98
249,458,2312.46
250,1416,4739.01
251,349,12432.64
252,1986,14351.35
253,1696,13509.77
254,1343,12465.05
255,1617,7093.45
256,484,12680.84
257,1053,5068.11
258,592,7612.17
259,1423,13378.98
260,1131,3962.52
261,1381,655.57
262,1608,13468.14
263,1179,14612.66
264,703,6925.98
265,1038,2405.39
266,822,11313.71
267,1100,2428.77
268,1959,6954.21
269,178,7058.92
270,410,12858.01
271,1460,9986.53
272,1910,9180.29
273,470,2839.4
274,757,456.78
275,1353,14571.82
