,X,Y
0,341,13955.39
1,631,11452.28
2,857,4399.73
3,923,3417.93
4,1267,8269.23
5,460,9013.9
6,1719,5419.08
7,1986,7552.0
8,1942,3407.27
9,1802,13473.33
10,519,8991.71
11,418,2354.88
12,474,4009.72
13,926,1641.05
14,1392,7722.2
15,174,13074.77
16,1807,12379.01
17,856,1547.57
18,824,6842.32
19,613,3074.63
20,1063,787.71
21,1999,10887.18
22,1423,2044.3
23,1822,12692.2
24,742,8554.07
25,1612,4677.09
26,1285,2928.7
27,860,5500.15
28,1424,8022.2
29,251,12113.08
30,829,7737.2
31,1344,8156.86
32,1499,162.37
33,1445,14791.23
34,266,7520.7
35,1265,6995.02
36,1368,3647.06
37,596,11695.7
38,1936,4819.19
39,1573,13586.66
40,1472,4672.9
41,1395,13738.86
42,1313,14216.13
43,738,2578.67
44,813,1769.5
45,1001,3067.55
46,287,2823.96
47,1683,3886.61
48,156,2302.83
49,170,1062.58
50,836,8520.48
51,1693,14808.93
52,1103,14461.11
53,1292,4984.9
54,1938,3966.29
55,1164,13717.77
56,149,12744.34
57,474,5341.02
58,1739,13188.68
59,969,9557.54
60,1342,9301.86
61,445,4045.63
62,2000,12724.91
63,1484,78.12
64,1924,12283.05
65,1901,8501.09
66,1936,9031.67
67,359,12307.09
68,1760,11823.44
69,1194,5767.57
70,1761,11435.59
71,1264,530.89
72,959,2326.21
73,969,13839.51
74,761,8127.67
75,862,750.68
76,477,3543.92
77,132,12105.0
78,1331,128.41
79,416,10520.59
80,961,5329.33
81,496,14980.43
82,1676,10793.17
83,226,8256.46
84,326,3922.41
85,927,5550.59
86,783,10910.21
87,1861,14252.87
88,847,10968.27
89,951,3526.88
90,753,12845.91
91,1236,11965.49
92,278,7234.38
93,1544,9146.08
94,1065,13664.78
95,1654,5174.99
96,221,11381.21
97,1333,4526.17
98,885,4225.6
99,1982,13168.71
100,1174,8030.93
101,1871,4982.26
102,360,8872.81
103,1092,993.7
104,1551,6483.08
105,185,4858.34
106,1543,9178.02
107,251,14593.09
108,270,5558.22
109,1749,3846.17
110,1070,534.73
111,576,558.84
112,1136,11993.74
113,276,14217.06
114,835,7870.85
115,893,12421.7
116,589,9586.19
117,840,10581.59
118,671,9468.04
119,1572,5262.41
120,784,8413.57
121,119,9549.03
122,396,6650.07
123,1918,242.91
124,1197,1442.81
125,633,10218.21
126,1425,8176.48
127,1959,7272.5
128,1810,186.37
129,906,2033.25
130,634,8803.71
131,1912,7432.67
132,1536,4256.82
133,1639,4707.61
134,1459,1216.54
135,1159,14647.28
136,1159,6698.67
137,1920,14178.04
138,1266,902.23
139,1161,9805.35
140,998,649.88
141,1630,12872.87
142,1222,7384.92
143,921,8467.72
144,205,1101.9
145,817,7593.42
146,937,14547.36
147,223,3858.78
148,891,30.05
149,1649,13750.0
150,806,8305.67
151,1128,8325.69
152,1949,111.33
153,1046,5170.45
154,199,14910.65
155,1066,10407.45
156,344,14302.6
157,1463,3508.86
158,918,4489.42
159,1929,2176.36
160,935,6084.1
161,605,1695.67
162,736,9512.28
163,743,2332.3
164,435,1516.49
165,820,3957.32
166,872,9788.14
167,1599,836.21
168,976,1806.21
169,1615,4165.87
170,1935,14943.1
171,639,97.21
172,461,5919.51
173,1911,4300.93
174,1644,7745.21
175,131,11307.71
176,255,7650.69
177,1547,6435.31
178,426,13909.67
179,886,13589.05
180,1018,3117.34
181,887,13662.36
182,491,2230.44
183,1591,6608.62
184,1491,4902.66
185,808,7537.03
186,816,6066.0
187,1061,10134.92
188,413,1637.69
189,412,5931.12
190,1369,8964.04
191,617,7404.91
192,229,2935.74
193,568,6769.18
194,1490,13220.52
195,1133,9451.14
196,980,6596.01
197,1583,2255.93
198,1775,12415.76
199,1998,14817.52
200,504,11246.55
201,429,6300.45
202,1463,6314.72
203,1318,5098.8
204,832,5435.69
205,1912,8261.36
206,808,14274.91
207,1464,2719.21
208,1429,8938.35
209,640,2519.4
210,1837,3511.77
211,1126,14906.38
212,493,4801.0
213,769,111.43
214,899,3606.4
215,1772,9286.33
216,989,4415.92
217,1678,9596.28
218,1991,14987.99
219,288,13807.06
220,493,3836.67
221,1369,5960.43
222,546,13140.15
223,1949,10877.86
224,772,3939.06
225,1377,11703.52
226,818,13449.7
227,613,11417.03
228,1064,1905.29
229,1182,5954.32
230,205,4973.49
231,884,4106.76
232,883,10000.66
233,1534,4019.19
234,536,158.11
235,1966,4295.0
236,1477,625.54
237,812,13166.65
238,1867,14573.68
239,1211,9248.25
240,1772,1929.38
241,1738,1602.3
242,378,10771.02
243,1303,9289.94
244,1913,1514.98
245,597,5982.1
246,1484,1957.41
247,203,4359.5
248,792,525.59
249,630,13375.17
250,1048,9131.37
251,271,7720.02
252,1644,699.04
253,556,5309.39
254,1271,645.3
255,748,4893.59
256,792,2673.49
257,1580,9791.38
258,120,9875.67
259,480,9419.49
260,883,673.87
261,1510,1418.4
262,1104,8933.06
263,1585,11025.18
264,180,1531.32
265,1990,4827.32
266,563,612.82
267,1762,5047.69
268,1046,9179.24
269,1386,12034.79
270,851,6159.05
271,1364,8993.49
272,619,11330.97
273,1940,10005.89
274,540,13499.11
275,389,6161.12
276,753,1264.88
277,1253,1456.09
278,366,11245.21
279,1167,6128.28
280,1451,6960.56
281,1609,8212.97
282,1679,14532.89
283,1643,10429.38
284,1886,2439.72
285,1409,8635.29
286,182,6277.09
287,865,13791.08
288,325,9866.0
289,1723,11703.54
290,485,1585.32
291,1698,7909.2
292,1923,7627.7
293,990,3186.85
294,213,10111.47
295,1252,13710.85
296,961,628.85
297,1953,10249.19
298,1044,2572.12
299,1253,9895.36
300,1064,14746.3
301,1576,14434.45
302,520,1004.29
303,1672,6269.38
304,1306,1940.32
305,1596,4201.3
306,1523,8414.58
307,1336,11055.08
308,1127,4556.82
309,747,11799.79
310,148,13532.68
311,603,2294.6
312,1895,10681.53
313,1784,8651.64
314,808,11007.41
315,1701,11443.35
316,711,5686.5
317,1255,13690.31
318,713,2396.53
319,355,183.6
320,644,14457.44
321,640,6238.4
322,980,10722.08
323,474,7013.79
324,301,12584.52
325,379,2627.9
326,1521,4812.24
327,1358,11193.83
328,762,11881.65
329,419,14723.77
330,932,2450.75
331,1126,13035.71
332,676,5936.19
333,1428,5944.61
334,1391,7474.28
335,713,13862.77
336,1784,12163.11
337,1939,645.67
338,1812,4733.56
339,1072,6566.96
340,1029,4335.19
341,830,14449.21
342,1565,8553.45
343,747,9702.1
344,1932,11981.34
345,1109,858.54
346,1908,6111.25
347,1457,8146.11
348,1027,12473.45
349,367,508.42
350,1149,358.0
351,653,6257.53
352,562,222.39
353,731,10252.79
354,1231,14709.17
355,1375,9184.19
356,1790,2897.79
357,1379,12118.04
358,705,6622.14
359,395,13652.02
360,318,509.73
361,898,4548.6
362,1418,3214.36
363,683,1848.34
364,583,10041.5
365,1052,1764.89
366,1296,1157.2
367,409,3329.33
368,1735,8047.08
369,1254,6546.5
370,427,8677.79
371,901,13791.02
372,465,13131.39
373,1278,9586.99
374,644,7818.83
375,1617,8066.12
376,225,14769.1
377,1585,1760.7
378,304,1859.57
379,562,8972.51
380,1433,14001.92
381,342,4056.77
382,1617,8389.1
383,878,2433.26
384,298,5064.96
385,1229,392.73
386,1930,10106.76
387,616,1528.75
388,670,3113.73
389,304,12946.57
390,534,8927.38
391,342,10030.77
392,1693,10756.67
