,X,Y
0,184,7502.72
1,1009,14373.46
2,612,13705.94
3,2000,11003.27
4,1360,12054.6
5,1825,9455.76
6,1255,3563.66
7,1885,5621.52
8,1827,223.55
9,1131,11168.53
10,1456,2739.71
11,561,8656.94
12,1561,1239.71
13,1461,9467.26
14,983,12026.29
15,1893,13012.42
16,1692,7220.26
17,513,6481.95
18,401,10929.01
19,1811,92.19
20,277,8585.26
21,578,9317.42
22,1728,1066.31
23,556,10518.11
24,1937,6720.51
25,1063,10932.74
26,1671,3722.69
27,1864,8623.42
28,415,2001.31
29,248,8611.05
30,1402,14597.68
31,1529,13554.79
32,1702,1513.39
33,1266,8452.2
34,195,12315.63
35,431,3905.91
36,1503,11640.35
37,1473,11082.7
38,1520,10020.1
39,945,9308.46
40,207,8229.45
41,585,13730.96
42,1817,4558.24
43,777,11609.36
44,1456,8948.03
45,1352,3167.22
46,793,2335.36
47,523,7237.92
48,772,7254.24
49,1378,1891.88
50,1957,4124.31
51,784,6423.28
52,1186,6214.44
53,945,3723.51
54,1987,11197.95
55,1058,535.9
56,1829,9162.39
57,583,11625.48
58,1134,10800.76
59,1099,11699.53
60,1009,1721.56
61,1752,11553.04
62,995,9227.16
63,702,7750.98
64,1646,425.02
65,1710,3263.46
66,1243,2963.18
67,208,9892.52
68,1143,9417.4
69,246,1213.29
70,1660,7149.77
71,986,4350.96
72,769,7131.36
73,1713,14392.8
74,543,9453.53
75,1288,1617.87
76,1844,9061.84
77,1685,11030.02
78,528,8453.48
79,1415,92.35
80,839,7809.14
81,1388,12964.57
82,950,12402.37
83,277,41.02
84,940,2761.0
85,436,1870.93
86,1090,4303.78
87,1860,7999.17
88,1459,12503.42
89,155,6919.29
90,1650,8047.21
91,1100,13920.02
92,953,10421.9
93,935,7379.7
94,1146,60.51
95,1318,12518.65
96,1562,11114.0
97,1365,14671.14
98,1166,8093.22
99,1045,8534.16
100,1658,9162.85
101,1009,4059.26
102,471,9099.27
103,1338,14838.17
104,688,1994.03
105,828,5281.84
106,1546,13714.77
107,815,1012.06
108,1714,14169.25
109,1719,14058.8
110,627,5848.33
111,174,2319.73
112,1054,6466.02
113,838,2144.36
114,1289,10440.29
115,1044,7510.37
116,463,8771.67
117,1795,10397.91
118,1248,4332.56
119,713,6399.63
120,426,2415.89
121,288,2093.88
122,804,4891.1
123,1962,9055.92
124,1026,14146.34
125,998,6256.1
126,1257,1142.63
127,1375,3817.43
128,677,1626.96
129,1062,6825.4
130,701,12652.15
131,1012,6464.2
132,674,10338.5
133,1367,8463.04
134,394,7249.37
135,1010,1553.79
136,1242,13763.76
137,505,5639.62
138,1630,455.95
139,1624,1815.63
140,1894,3848.21
141,367,10599.62
142,1163,1300.33
143,715,12017.03
