,X,Y
0,229,6101.21
1,1807,1918.81
2,1085,11270.56
3,940,11054.75
4,582,155.87
5,672,8330.3
6,1421,550.34
7,981,1937.01
8,448,14373.54
9,1425,14774.4
10,959,11413.21
11,1808,3931.95
12,1599,4995.44
13,1604,1259.73
14,495,10209.17
15,445,33.8
16,682,7786.57
17,404,3337.03
18,779,8991.07
19,410,4817.05
20,1355,5937.44
21,250,8285.6
22,1399,6637.44
23,1658,12572.24
24,1714,13803.9
25,468,8497.5
26,456,11328.75
27,634,8601.08
28,1156,10264.99
29,1699,3920.91
30,510,5084.12
31,1915,2489.37
32,1362,4986.71
33,727,14574.99
34,491,4974.98
35,661,7192.88
36,1904,2574.48
37,911,6134.06
38,271,8223.97
39,1769,678.67
40,1150,7576.91
41,1330,10583.91
42,1026,10863.03
43,1254,10781.36
44,1896,14222.48
45,1269,11427.98
46,1209,2966.86
47,495,9182.87
48,1879,11245.29
49,1326,14726.74
50,443,10013.18
51,673,10190.47
52,251,1771.21
53,644,881.71
54,1425,11676.03
55,1674,8413.96
56,1638,14902.79
57,1647,12599.4
58,1161,11930.12
59,211,7272.64
60,1629,12511.91
61,1641,4943.31
62,1008,11085.01
63,1605,5196.92
64,547,2466.7
65,844,13724.43
66,817,5837.22
67,1810,5339.24
68,1021,14773.54
69,1817,13799.44
70,1536,7459.34
71,730,8027.31
72,1556,12731.29
73,529,6608.15
74,1740,7752.5
75,585,5439.45
76,579,10272.32
77,1729,14723.68
78,330,8996.79
79,963,11810.56
80,1389,10516.12
81,383,3670.62
82,1812,8177.52
83,775,3464.86
84,933,10570.28
85,1312,11204.63
86,554,2453.95
87,350,270.38
88,1895,13277.7
89,573,1952.59
90,789,14017.38
91,1053,3690.33
92,818,13058.74
93,1924,4365.87
94,736,7962.07
95,868,14061.25
96,1735,12868.44
97,128,9937.02
98,889,431.91
99,1543,4933.46
100,197,8312.79
101,1854,8519.44
102,1161,526.96
103,1457,9159.96
104,1812,3689.03
105,1847,8771.77
106,1100,14196.63
107,1353,11932.9
108,1740,14371.9
109,832,8918.96
110,121,762.59
111,1577,14567.18
112,1701,7603.79
113,1656,2488.74
114,1045,13733.55
115,310,7110.68
116,450,3068.61
117,641,11476.65
118,1794,5907.12
119,1787,14410.48
120,1730,578.82
121,618,13378.44
122,1419,12334.3
123,486,3320.28
124,691,13211.53
125,645,5783.32
126,1927,4303.88
127,1622,8924.2
128,683,11174.64
129,324,9160.99
130,1179,6662.7
131,1051,1155.71
132,1606,10547.46
133,1815,2567.59
134,1553,14928.26
135,583,2499.12
136,424,6859.96
137,1767,9491.2
138,1896,690.42
139,509,627.55
140,121,14057.11
141,1278,752.22
142,648,6244.2
143,132,1409.16
144,699,7057.07
145,1987,5834.4
146,674,2533.96
147,1082,358.98
148,1535,13273.98
149,1278,11924.63
150,1129,7331.58
151,1977,13664.88
152,1929,3034.19
153,1391,7338.14
154,1711,95.6
155,1473,14070.82
156,1294,3447.62
157,378,7414.88
158,1934,10537.34
159,1652,8825.38
160,294,5702.14
161,1467,13468.3
162,991,2631.54
163,1998,6866.1
164,841,4612.85
165,1920,5674.4
166,167,14925.37
167,226,11050.63
168,1621,10010.18
169,853,13459.56
170,1910,9315.86
171,848,11961.57
172,1224,13520.71
173,1260,7924.87
174,924,3822.03
175,272,6103.61
176,1702,5367.06
177,434,9026.68
178,883,11299.5
179,1460,5904.01
180,1901,13950.36
181,1997,3298.01
182,1696,4962.16
183,725,5035.11
184,1476,14971.01
185,1485,7700.53
186,393,6835.96
187,1475,7486.91
188,1123,8009.02
189,1310,14032.26
190,726,8874.41
191,405,13157.35
192,1884,3666.19
193,284,11757.76
194,1536,3627.28
195,1585,4666.98
196,920,12704.66
197,1493,4466.46
198,1233,6755.42
199,312,3765.02
200,1970,6670.45
201,1691,8927.38
202,1570,7142.93
203,533,852.19
204,1555,429.1
205,1545,8001.51
206,378,2442.7
207,517,628.81
208,824,13295.88
209,226,5045.82
210,1329,4802.8
211,1926,10867.56
212,1416,11596.5
213,164,5815.26
