,X,Y
0,2000,2462.84
1,1779,12614.27
2,661,7127.01
3,1112,11626.58
4,1220,1458.93
5,839,11724.85
6,1959,12075.67
7,1232,6256.63
8,1052,2566.26
9,478,8544.39
10,513,4831.52
11,1637,13364.76
12,1034,10247.19
13,1241,13339.07
14,1591,14814.37
15,1169,6128.65
16,629,4109.34
17,1192,11171.34
18,1792,3648.47
19,570,10783.24
20,1591,11913.0
21,259,4695.01
22,1983,11714.64
23,1408,11435.47
24,154,920.87
25,962,11128.76
26,582,6218.3
27,520,11598.94
28,1654,13205.13
29,373,10835.85
30,1916,12411.04
31,1794,4842.16
32,1692,10040.84
33,1871,4184.77
34,1332,2265.91
35,689,13792.51
36,1612,14407.42
37,1313,9637.51
38,1131,6769.56
39,546,5501.29
40,198,6822.55
41,529,9226.48
42,1751,4851.86
43,1857,8090.43
44,1079,6151.48
45,724,2529.18
46,1054,13151.84
47,639,7178.85
48,927,9596.61
49,1132,590.47
50,1918,6431.7
51,353,12050.03
52,1353,7367.26
53,1635,6816.78
54,626,5106.38
55,1295,1169.04
56,912,4497.69
57,1144,10273.29
58,1079,1794.95
59,119,11616.4
60,1472,7468.42
61,1939,3293.47
62,1187,11525.94
63,606,2678.49
64,999,9425.62
65,1914,165.21
66,174,3326.05
67,401,5199.45
68,296,13163.5
69,499,1116.11
70,429,12038.2
71,931,4596.63
72,1319,5306.42
73,125,13929.65
74,691,14350.3
75,431,11406.64
76,863,4675.19
77,573,3242.38
78,1884,12590.55
79,1364,2756.42
80,183,1590.56
81,498,1544.09
82,1890,10717.43
83,1641,2483.58
84,779,4890.35
85,1490,1381.53
86,818,5752.39
87,480,9143.84
88,1336,3631.36
89,376,56.56
90,707,14424.6
91,1931,9766.03
92,1796,2528.59
93,232,2917.89
94,1057,3752.39
95,358,11987.91
96,748,12516.64
97,285,5037.62
98,1291,6034.26
99,821,9701.05
100,413,10624.72
101,1671,2813.2
102,705,13901.76
103,1808,11080.4
104,444,13746.63
105,1948,7331.25
106,242,1034.44
107,673,6427.46
108,1062,12475.79
109,1531,11358.28
110,329,7468.13
111,1167,2414.81
112,723,8859.64
113,1248,8151.06
114,302,12894.87
115,283,652.98
116,932,6973.54
117,666,9265.65
118,593,11484.93
119,1465,3881.61
120,726,13097.5
121,1716,6907.51
122,972,2962.4
123,915,12638.93
124,1202,12567.6
125,893,9997.38
126,1312,4298.19
127,1867,11902.02
128,949,12202.5
129,1892,11209.72
130,1156,6081.68
131,1448,4701.24
132,1724,6903.25
133,1879,9411.3
134,1881,10981.23
135,1429,7891.21
136,1494,14688.64
137,896,13250.91
138,708,9651.26
139,1597,1078.44
140,1162,11673.69
141,353,6062.26
142,1826,9982.02
143,569,6833.04
144,1785,4594.16
145,1048,9750.88
146,1091,5568.7
147,662,3680.93
148,252,1629.12
149,152,12808.04
150,1460,621.38
151,1245,10826.76
152,709,13792.74
