,X,Y
0,403,1971.47
1,1931,11871.35
2,455,7141.86
3,1525,8873.92
4,586,10414.44
5,1513,14699.8
6,1907,10192.99
7,799,11902.24
8,1165,4045.62
9,1061,9301.56
10,503,6612.39
11,771,2130.94
12,1653,14597.77
13,1082,10225.44
14,507,10605.85
15,1808,2918.31
16,1133,5093.78
17,821,14615.18
18,758,1464.83
19,1640,11700.84
20,1636,5282.37
21,1156,439.53
22,283,7115.6
23,919,13136.95
24,312,11245.39
25,1569,11134.24
26,1267,6524.84
27,1015,2498.21
28,1297,12454.84
29,118,5996.29
30,1602,13411.28
31,1178,11590.29
32,771,14894.04
33,1506,3238.82
34,1798,2112.11
35,280,13373.21
36,1411,9500.18
37,1865,6330.22
38,232,4878.65
39,439,13944.92
40,791,3726.13
41,574,7506.8
42,1274,2227.95
43,484,6848.57
44,1057,14754.81
45,1420,3615.66
46,349,5906.65
47,336,12798.26
48,1184,13597.45
49,1319,1354.17
50,1003,1688.93
51,1094,1641.69
52,1298,13810.75
53,1578,7664.39
54,716,13569.78
55,1161,6032.96
56,475,14821.78
57,999,5293.97
58,632,12670.92
59,1772,5262.77
60,673,9011.02
61,1902,10529.2
62,989,2044.49
63,1884,7437.52
64,1183,9788.37
65,119,1551.54
66,1986,14554.89
67,335,8057.43
68,1678,6769.57
69,1737,10767.12
70,1128,896.81
71,1951,9475.25
72,1968,11374.05
73,306,14953.35
74,1017,14465.74
75,637,9997.98
76,727,7552.11
77,627,6355.19
78,1587,13485.62
79,1293,13145.48
80,1517,613.45
81,451,8978.37
82,280,2756.11
83,977,6590.15
84,548,13237.81
85,577,13157.89
86,672,12397.37
87,781,10904.37
88,1686,8228.06
89,127,13635.81
90,772,13403.83
91,1254,1194.54
92,724,11153.14
93,1584,6669.32
94,1166,13838.16
95,403,1249.46
96,1010,9648.37
97,119,3091.25
98,333,14836.41
99,139,11575.06
100,1250,5318.84
101,1042,11452.54
102,1615,5984.67
103,428,4467.4
104,443,1599.36
105,825,4404.14
106,1613,13162.58
107,562,1632.51
108,1965,10164.31
109,1505,5414.19
110,1403,1128.57
111,1887,9299.58
112,653,3492.5
113,880,8772.66
114,1036,8603.12
115,1791,8003.58
116,1656,8828.9
117,1039,13715.66
118,1706,9571.29
119,1264,3661.14
120,1369,9006.91
121,245,4291.74
122,1820,7029.05
123,487,2964.23
124,230,7388.45
125,1868,6637.28
126,1470,416.43
127,1375,2609.74
128,882,11998.85
129,413,8599.63
130,1954,7476.01
131,247,1737.36
132,163,810.77
133,1688,14441.59
134,1210,8616.72
135,1449,13710.14
136,1059,9942.62
137,1057,405.36
138,1174,2311.23
139,1649,9276.39
140,933,3174.39
141,1121,11872.06
142,1644,8173.73
143,622,5463.61
144,401,3799.07
145,1336,12231.18
146,1214,3178.63
147,707,11698.54
148,640,6442.98
149,1448,14628.73
150,962,14557.39
151,478,8784.29
152,1717,7507.16
153,861,2150.88
154,202,13364.17
155,1030,9150.81
156,1229,2866.68
157,1103,13261.48
158,300,2870.09
159,1105,13420.87
160,906,9292.36
161,1095,2163.35
162,286,842.93
163,1525,6084.81
164,910,14745.0
165,1648,4971.94
166,434,10376.41
167,1519,3247.58
168,441,5415.67
169,1975,8437.08
170,1868,2333.05
171,618,4585.68
172,1788,8694.31
173,340,1052.02
174,1951,279.95
175,1227,6222.6
176,1497,244.07
177,903,1420.31
178,244,1038.05
179,852,13780.6
180,1361,3955.93
181,1440,6996.59
182,447,828.8
183,1934,7265.02
184,355,12401.01
185,1064,12939.71
186,1687,10997.84
187,1726,14448.37
188,1137,7920.49
189,1655,6649.58
190,228,3428.92
191,896,12831.33
192,806,8943.36
193,333,11849.1
194,198,997.85
195,1684,8025.59
196,491,8520.46
197,192,6104.22
198,1122,10798.48
199,897,4671.22
200,1721,5213.41
201,814,928.39
202,1290,6950.57
203,1938,3510.56
204,1785,12700.46
205,1902,11085.32
206,1475,10824.98
207,337,12264.21
208,499,1643.43
209,1337,10296.69
210,1887,7354.57
211,399,5981.23
212,1514,5410.63
213,1232,13783.19
214,993,2266.47
215,1519,14600.28
216,1414,14264.06
217,527,5527.03
218,1193,9961.72
219,946,704.8
220,408,14312.0
221,1886,8763.24
222,896,4687.15
223,1493,2682.19
224,534,268.15
225,363,3977.19
226,810,5714.11
227,946,9038.78
228,1089,9256.24
229,1012,12106.15
230,843,9852.54
231,1464,8322.68
232,1120,350.2
233,418,13401.53
234,211,9301.6
235,489,3219.83
236,1195,14776.77
237,205,7228.2
238,996,2825.41
239,942,10428.29
240,1684,13809.17
241,1176,1864.95
242,1432,7498.52
243,1776,1266.62
244,1307,1989.33
245,1345,6490.11
246,1138,13936.36
247,475,6471.45
248,1149,14133.6
249,269,8435.02
250,1481,4556.46
251,1392,6861.31
252,132,1971.91
253,1188,363.83
254,1737,12773.3
255,1899,6397.22
256,723,9847.68
257,466,4649.76
258,1589,7841.65
259,1465,1302.05
260,1330,889.55
261,547,14020.91
262,891,8038.06
263,1311,1117.21
264,181,2877.39
265,415,8031.77
266,999,383.58
267,1462,14401.53
268,1537,11287.25
269,648,9331.02
270,887,13406.17
271,1829,8759.12
272,236,13786.09
273,1394,6526.98
274,262,5286.08
275,1280,4153.32
276,1451,12861.93
277,189,5768.01
278,205,824.48
279,196,8078.36
280,1732,14512.25
281,631,10364.86
282,343,4536.56
283,832,4405.54
284,1329,4172.41
285,447,4037.9
286,298,3525.95
287,1454,9692.76
288,1311,14476.6
289,629,3317.6
