,X,Y
0,1420,2395.94
1,350,10243.39
2,205,9067.4
3,1134,7394.29
4,1729,7559.2
5,1029,577.3
6,247,8658.5
7,884,11377.87
8,1013,867.83
9,666,14827.88
10,1982,4895.79
11,613,4204.95
12,1481,10537.08
13,1757,1620.05
14,1975,8468.74
15,1411,8277.09
16,128,10556.42
17,1413,10231.07
18,680,3351.32
19,512,13054.75
20,1769,3888.78
21,708,10491.57
22,256,12334.9
23,1831,12703.73
24,1441,3188.87
25,763,4936.62
26,898,5910.31
27,499,1160.01
28,355,14738.18
29,1426,2594.18
30,1770,11889.77
31,1397,11758.96
32,1553,13913.12
33,375,7254.62
34,1351,11528.33
35,489,12121.19
36,1343,9072.33
37,1078,392.25
38,1710,6824.93
39,735,14241.98
40,903,13790.36
41,273,764.48
42,902,1237.14
43,907,10011.08
44,730,10106.25
45,633,5680.51
46,1832,12348.37
47,1562,1341.97
48,122,5.53
49,168,9901.58
50,219,381.41
51,1259,13043.35
52,1969,6501.88
53,1961,908.76
54,1562,9719.78
55,1378,7486.48
56,463,570.84
57,1215,5298.39
58,1357,717.92
59,1114,7952.88
60,568,6941.2
61,1158,3521.11
62,1536,2038.42
63,1995,5812.46
64,440,4782.1
65,419,12633.73
66,352,7216.66
67,1729,10997.96
68,1065,8613.62
69,1473,14756.2
70,577,14677.53
71,1523,956.99
72,1123,3679.62
73,599,6563.75
74,1767,1056.92
75,750,6889.81
76,343,4094.27
77,925,2367.33
78,191,3974.22
79,1040,12584.58
80,963,191.53
81,1359,12394.55
82,1266,6290.49
83,1193,2797.85
84,757,8702.67
85,891,189.72
86,927,10296.03
87,918,4953.61
88,419,2300.43
89,453,14923.09
90,1198,13088.25
91,398,11584.76
92,1192,10829.2
93,1535,2083.0
94,1767,5859.71
95,1189,3055.08
96,1355,2174.06
97,511,13274.1
98,340,3665.25
99,716,7033.41
100,1445,12078.56
101,744,4505.79
102,1833,10327.43
103,1596,7336.82
104,1046,12051.74
105,1769,4778.92
106,870,879.9
107,821,2900.15
108,1737,5317.42
109,212,6362.36
110,485,14117.52
111,1137,5436.08
112,1371,12673.4
113,432,8087.85
114,1371,1235.98
115,591,6870.36
116,876,2744.78
117,897,7384.28
118,873,12440.29
119,524,9990.1
120,1486,8108.58
121,1508,11861.5
122,749,4434.19
123,748,13148.27
124,1810,4841.98
125,404,13238.52
126,710,13089.73
127,736,2269.64
128,964,92.7
129,1571,11040.52
130,613,8371.39
131,1624,279.52
132,943,1448.67
133,638,7059.02
134,1196,5032.03
135,1638,964.89
136,586,9490.6
137,1378,5173.14
138,1164,8552.44
139,981,14959.73
140,701,12332.06
141,1753,14941.31
142,1414,2748.23
143,130,12218.2
144,1938,4454.09
145,1878,5984.03
146,1509,1641.04
147,1898,1231.99
148,1578,2389.87
149,1683,3877.85
150,424,7554.72
151,1926,1248.08
152,1360,9669.71
153,1795,2284.99
154,1494,6160.49
155,1589,14003.22
156,628,6562.05
157,1413,6365.93
158,169,8531.62
159,1718,11659.72
160,297,3290.95
161,1908,7434.85
162,362,5544.91
163,1719,10129.72
164,1393,3427.09
165,1303,10506.92
166,858,292.6
167,1344,14365.01
168,650,4574.23
169,1061,4614.57
170,1457,1474.53
171,1145,8290.14
172,528,10032.49
173,406,11142.39
174,439,4000.67
175,1213,14535.66
176,1616,4470.05
177,1145,181.8
178,1732,9515.38
179,894,2205.36
180,336,4112.94
181,1601,11013.45
182,1707,1010.28
183,686,6839.31
184,1159,10271.39
185,1619,14326.26
186,1813,3177.15
187,278,713.65
188,127,6520.47
189,829,8335.2
190,1221,2008.59
191,249,4640.89
192,1922,8666.12
193,512,396.69
194,953,11170.87
195,546,6561.94
196,488,1244.13
